addrcode,subdistrict_th,subdistrict_en,district_code,district_th,district_en,province_code,province_th,province_en,LAT,LONG,Population
730403,ลำเหย,Lam Hoei,7304,ดอนตูม,Don Tum,73,นครปฐม,Nakhon Pathom,13.957,100.044,0
730404,ดอนพุทรา,Don Phutsa,7304,ดอนตูม,Don Tum,73,นครปฐม,Nakhon Pathom,13.936,100.124,0
730405,บ้านหลวง,Ban Luang,7304,ดอนตูม,Don Tum,73,นครปฐม,Nakhon Pathom,13.911,100.15,0
730406,ดอนรวก,Don Ruak,7304,ดอนตูม,Don Tum,73,นครปฐม,Nakhon Pathom,13.89,100.117,0
730407,ห้วยด้วน,Huai Duan,7304,ดอนตูม,Don Tum,73,นครปฐม,Nakhon Pathom,13.902,100.1,0
730408,ลำลูกบัว,Lam Luk Bua,7304,ดอนตูม,Don Tum,73,นครปฐม,Nakhon Pathom,14.024,100.074,0
730501,บางเลน,Bang Len,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.014,100.151,0
730502,บางปลา,Bang Pla,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,13.97,100.158,0
730503,บางหลวง,Bang Luang,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.108,100.093,0
730504,บางภาษี,Bang Phasi,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.038,100.243,0
730505,บางระกำ,Bang Rakam,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,13.914,100.254,0
730506,บางไทรป่า,Bang Sai Pa,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.047,100.15,0
730507,หินมูล,Hin Mun,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.104,100.147,0
730508,ไทรงาม,Sai Ngam,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.093,100.177,0
730509,ดอนตูม,Don Tum,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,13.999,100.123,0
730510,นิลเพชร,Nin Phet,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.121,100.235,0
730511,บัวปากท่า,Bua Pak Tha,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.159,100.228,0
730512,คลองนกกระทุง,Khlong Nok Krathung,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,13.991,100.222,0
730513,นราภิรมย์,Nara Phirom,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,13.953,100.262,0
730514,ลำพญา,Lam Phaya,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,13.954,100.199,0
730515,ไผ่หูช้าง,Phai Hu Chang,7305,บางเลน,Bang Len,73,นครปฐม,Nakhon Pathom,14.064,100.116,0
730601,ท่าข้าม,Tha Kham,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.714,100.247,0
730602,ทรงคนอง,Song Khanong,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.78,100.262,0
730603,หอมเกร็ด,Hom Kret,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.779,100.24,0
730604,บางกระทึก,Bang Krathuek,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.772,100.305,0
730605,บางเตย,Bang Toei,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.787,100.289,0
730606,สามพราน,Sam Phran,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.716,100.219,0
730607,บางช้าง,Bang Chang,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.702,100.2,0
730608,ไร่ขิง,Rai Khing,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.737,100.283,0
730609,ท่าตลาด,Tha Talat,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.751,100.234,0
730610,กระทุ่มล้ม,Krathum Lom,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.737,100.322,0
730611,คลองใหม่,Khlong Mai,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.734,100.174,0
730612,ตลาดจินดา,Talat Chinda,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.698,100.15,0
730613,คลองจินดา,Khlong Chinda,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.677,100.092,0
730614,ยายชา,Yai Cha,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.733,100.235,0
730615,บ้านใหม่,Ban Mai,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.69,100.242,0
730616,อ้อมใหญ่,Om Yai,7306,สามพราน,Sam Phran,73,นครปฐม,Nakhon Pathom,13.7,100.268,0
730701,ศาลายา,Sala Ya,7307,พุทธมณฑล,Phutthamonthon,73,นครปฐม,Nakhon Pathom,13.813,100.305,0
730702,คลองโยง,Khlong Yong,7307,พุทธมณฑล,Phutthamonthon,73,นครปฐม,Nakhon Pathom,13.862,100.281,0
730703,มหาสวัสดิ์,Mahasawat,7307,พุทธมณฑล,Phutthamonthon,73,นครปฐม,Nakhon Pathom,13.815,100.262,0
740101,มหาชัย,Mahachai,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.552,100.28,0
740102,ท่าฉลอม,Tha Chalom,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.538,100.269,0
740103,โกรกกราก,Krok Krak,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.533,100.276,0
740104,บ้านบ่อ,Ban Bo,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.487,100.192,0
740105,บางโทรัด,Bang Thorat,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.492,100.158,0
740106,กาหลง,Kalong,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.483,100.13,0
740107,นาโคก,Na Khok,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.464,100.096,0
740108,ท่าจีน,Tha Chin,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.539,100.252,0
740109,นาดี,Na Di,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.595,100.295,0
740110,ท่าทราย,Tha Sai,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.571,100.266,0
740111,คอกกระบือ,Khok Krabue,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.599,100.333,0
740112,บางน้ำจืด,Bang Nam Chuet,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.614,100.363,0
740113,พันท้ายนรสิงห์,Phanthai Norasing,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.539,100.377,0
740114,โคกขาม,Khok Kham,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.531,100.326,0
740115,บ้านเกาะ,Ban Ko,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.591,100.247,0
740116,บางกระเจ้า,Bang Krachao,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.512,100.215,0
740117,บางหญ้าแพรก,Bang Ya Phraek,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.501,100.25,0
740118,ชัยมงคล,Chai Mongkhon,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.54,100.185,0
740201,ตลาดกระทุ่มแบน,Talat Krathum Baen,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.654,100.25,0
740202,อ้อมน้อย,Om Noi,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.702,100.308,0
740203,ท่าไม้,Tha Mai,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.671,100.261,0
740204,สวนหลวง,Suan Luang,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.671,100.323,0
740205,บางยาง,Bang Yang,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.652,100.226,0
740206,คลองมะเดื่อ,Khlong Maduea,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.637,100.292,0
740207,หนองนกไข่,Nong Nok Khai,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.668,100.192,0
740208,ดอนไก่ดี,Don Kai Di,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.633,100.266,0
740209,แคราย,Khae Rai,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.643,100.324,0
740210,ท่าเสา,Tha Sao,7402,กระทุ่มแบน,Krathum Baen,74,สมุทรสาคร,Samut Sakhon,13.623,100.24,0
740301,บ้านแพ้ว,Ban Phaeo,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.618,100.104,0
740302,หลักสาม,Lak Sam,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.571,100.139,0
740303,ยกกระบัตร,Yok Krabat,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.559,100.082,0
740304,โรงเข้,Rong Khe,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.521,100.069,0
740305,หนองสองห้อง,Nong Song Hong,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.581,100.065,0
740306,หนองบัว,Nong Bua,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.598,100.075,0
740307,หลักสอง,Lak Song,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.614,100.134,0
740308,เจ็ดริ้ว,Chet Rio,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.639,100.141,0
740309,คลองตัน,Khlong Tan,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.641,100.171,0
740310,อำแพง,Amphaeng,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.6,100.189,0
740311,สวนส้ม,Suan Som,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.624,100.186,0
740312,เกษตรพัฒนา,Kaset Phatthana,7403,บ้านแพ้ว,Ban Phaeo,74,สมุทรสาคร,Samut Sakhon,13.666,100.153,0
750101,แม่กลอง,Mae Klong,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.4,99.994,0
750102,บางขันแตก,Bang Khan Taek,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.384,99.955,0
750103,ลาดใหญ่,Lat Yai,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.451,100.037,0
750104,บ้านปรก,Ban Prok,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.43,99.992,0
750105,บางแก้ว,Bang Kaeo,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.431,100.06,0
750106,ท้ายหาด,Thai Hat,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.399,99.976,0
750107,แหลมใหญ่,Laem Yai,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.354,99.99,0
750108,คลองเขิน,Khlong Khoen,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.445,99.988,0
750109,คลองโคน,Khlong Khon,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.329,99.95,0
750110,นางตะเคียน,Nang Takhian,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.48,100.027,0
750111,บางจะเกร็ง,Bang Chakreng,7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,75,สมุทรสงคราม,Samut Songkhram,13.376,100.01,0
750201,กระดังงา,Kradang Nga,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.472,99.951,0
750202,บางสะแก,Bang Sakae,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.45,99.928,0
750203,บางยี่รงค์,Bang Yi Rong,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.481,99.912,0
750204,โรงหีบ,Rong Hip,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.47,99.931,0
750205,บางคนที,Bang Khonthi,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.493,99.945,0
750206,ดอนมะโนรา,Don Manora,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.499,100.018,0
750207,บางพรม,Bang Phrom,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.452,99.955,0
750208,บางกุ้ง,Bang Kung,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.459,99.931,0
750209,จอมปลวก,Chom Pluak,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.483,99.976,0
750210,บางนกแขวก,Bang Nok Khwaek,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.504,99.923,0
750211,ยายแพง,Yai Phaeng,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.487,99.958,0
750212,บางกระบือ,Bang Krabue,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.463,99.968,0
750213,บ้านปราโมทย์,Ban Pramot,7502,บางคนที,Bang Khonthi,75,สมุทรสงคราม,Samut Songkhram,13.46,99.898,0
750301,อัมพวา,Amphawa,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.427,99.954,0
750302,สวนหลวง,Suan Luang,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.414,99.953,0
750303,ท่าคา,Tha Kha,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.466,99.993,0
750304,วัดประดู่,Wat Pradu,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.38,99.875,0
750305,เหมืองใหม่,Mueang Mai,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.433,99.91,0
750306,บางช้าง,Bang Chang,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.437,99.953,0
750307,แควอ้อม,Khwae Om,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.436,99.937,0
750308,ปลายโพงพาง,Plai Phongphang,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.385,99.923,0
750309,บางแค,Bang Khae,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.407,99.923,0
750310,แพรกหนามแดง,Phraek Nam Daeng,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.343,99.882,0
750311,ยี่สาร,Yi San,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.297,99.895,0
750312,บางนางลี่,Bang Nang Li,7503,อัมพวา,Amphawa,75,สมุทรสงคราม,Samut Songkhram,13.414,99.917,0
760101,ท่าราบ,Tha Rap,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.097,99.949,0
760102,คลองกระแซง,Khlong Krachaeng,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.112,99.943,0
760103,บางจาน,Bang Chan,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.13,100.015,0
760104,นาพันสาม,Na Phan Sam,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.054,100.03,0
760105,ธงชัย,Thong Chai,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.151,99.918,0
760106,บ้านกุ่ม,Ban Kum,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.156,99.941,0
760107,หนองโสน,Nong Sano,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.134,99.973,0
760108,ไร่ส้ม,Rai Som,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.112,99.916,0
760109,เวียงคอย,Wiang Khoi,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.121,99.9,0
760110,บางจาก,Bang Chak,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.158,99.891,0
760111,บ้านหม้อ,Ban Mo,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.092,99.932,0
760112,ต้นมะม่วง,Ton Mamuang,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.079,99.958,0
760113,ช่องสะแก,Chong Sakae,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.105,99.997,0
760114,นาวุ้ง,Na Wung,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.088,99.977,0
760115,สำมะโรง,Sam Marong,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.07,99.992,0
760116,โพพระ,Pho Phra,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.082,100.039,0
760117,หาดเจ้าสำราญ,Hat Chao Samran,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.007,100.044,0
760118,หัวสะพาน,Hua Saphan,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.117,99.866,0
760119,ต้นมะพร้าว,Ton Maphrao,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.146,99.86,0
760120,วังตะโก,Wang Tako,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.134,99.893,0
760121,โพไร่หวาน,Pho Rai Wan,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.053,99.974,0
760122,ดอนยาง,Don Yang,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.015,99.976,0
760123,หนองขนาน,Nong Khanan,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,12.995,100.013,0
760124,หนองพลับ,Nong Phlap,7601,เมืองเพชรบุรี,Mueang Phetchaburi,76,เพชรบุรี,Phetchaburi,13.048,100,0
760201,เขาย้อย,Khao Yoi,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.233,99.819,0
760202,สระพัง,Sa Phang,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.257,99.811,0
760203,บางเค็ม,Bang Khem,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.284,99.838,0
760204,ทับคาง,Thap Khang,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.204,99.833,0
760205,หนองปลาไหล,Nong Pla Lai,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.194,99.877,0
760206,หนองปรง,Nong Prong,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.168,99.801,0
760207,หนองชุมพล,Nong Chumphon,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.295,99.797,0
760208,ห้วยโรง,Huai Rong,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.316,99.841,0
760209,ห้วยท่าช้าง,Huai Tha Chang,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.136,99.8,0
760210,หนองชุมพลเหนือ,Nong Chumphon Nuea,7602,เขาย้อย,Khao Yoi,76,เพชรบุรี,Phetchaburi,13.301,99.724,0
760301,หนองหญ้าปล้อง,Nong Ya Plong,7603,หนองหญ้าปล้อง,Nong Ya Plong,76,เพชรบุรี,Phetchaburi,13.201,99.709,0
760302,ยางน้ำกลัดเหนือ,Yang Nam Klat Nuea,7603,หนองหญ้าปล้อง,Nong Ya Plong,76,เพชรบุรี,Phetchaburi,13.158,99.39,0
760303,ยางน้ำกลัดใต้,Yang Nam Klat Tai,7603,หนองหญ้าปล้อง,Nong Ya Plong,76,เพชรบุรี,Phetchaburi,13.07,99.505,0
760304,ท่าตะคร้อ,Tha Takhro,7603,หนองหญ้าปล้อง,Nong Ya Plong,76,เพชรบุรี,Phetchaburi,13.099,99.749,0
760401,ชะอำ,Cha-Am,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.719,99.939,0
760402,บางเก่า,Bang Kao,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.856,99.985,0
760403,นายาง,Na Yang,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.887,99.945,0
760404,เขาใหญ่,Khao Yai,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.793,99.894,0
760405,หนองศาลา,Nong Sala,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.891,99.971,0
760406,ห้วยทรายเหนือ,Huai Sai Nuea,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.715,99.832,0
760407,ไร่ใหม่พัฒนา,Rai Mai Phatthana,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.655,99.806,0
760408,สามพระยา,Sam Phraya,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.684,99.882,0
760409,ดอนขุนห้วย,Don Khun Huai,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.864,99.892,0
760501,ท่ายาง,Tha Yang,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.954,99.904,0
760502,ท่าคอย,Tha Khoi,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.922,99.872,0
760503,ยางหย่อง,Yang Yong,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.99,99.883,0
760504,หนองจอก,Nong Chok,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.947,99.989,0
760505,มาบปลาเค้า,Map Pla Khao,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.981,99.929,0
760506,ท่าไม้รวก,Tha Mai Ruak,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.847,99.814,0
760507,วังไคร้,Wang Khrai,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.919,99.82,0
760511,กลัดหลวง,Klat Luang,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.801,99.732,0
760512,ปึกเตียน,Puek Tian,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.943,100.014,0
760513,เขากระปุก,Khao Krapuk,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.693,99.728,0
760514,ท่าแลง,Tha Laeng,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.961,99.832,0
760515,บ้านในดง,Ban Nai Dong,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.949,99.941,0
760601,บ้านลาด,Ban Lat,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.063,99.928,0
760602,บ้านหาด,Ban Hat,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.076,99.918,0
760603,บ้านทาน,Ban Than,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.081,99.842,0
760604,ตำหรุ,Tamru,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.027,99.893,0
760605,สมอพลือ,Samo Phlue,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.06,99.952,0
760606,ไร่มะขาม,Rai Makham,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.017,99.939,0
760607,ท่าเสน,Tha Sen,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.046,99.948,0
760608,หนองกระเจ็ด,Nong Krachet,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.001,99.953,0
760609,หนองกะปุ,Nong Kapu,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.065,99.786,0
760610,ลาดโพธิ์,Lat Pho,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.102,99.895,0
760612,ไร่โคก,Rai Khok,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.112,99.821,0
760613,โรงเข้,Rong Khe,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.081,99.891,0
760614,ไร่สะท้อน,Rai Sathon,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.03,99.866,0
760615,ห้วยข้อง,Huai Khong,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.035,99.829,0
760616,ท่าช้าง,Tha Chang,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.057,99.898,0
760617,ถ้ำรงค์,Tham Rong,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.022,99.911,0
760618,ห้วยลึก,Huai Luek,7606,บ้านลาด,Ban Lat,76,เพชรบุรี,Phetchaburi,13.008,99.793,0
760701,บ้านแหลม,Ban Laem,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.206,99.98,0
760702,บางขุนไทร,Bang Khun Sai,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.161,100.018,0
760703,ปากทะเล,Pak Thale,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.144,100.04,0
760704,บางแก้ว,Bang Kaeo,7607,บ้านแหลม,Ban Laem,76,เพชรบุรี,Phetchaburi,13.111,100.045,0
