TB_IDN,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06
802004,14.03,50.12,186.02,118.32,87.78,184.90,155.59,342.43,449.26,551.33,84.67,3.94,1.00,86.67,105.79,87.96,142.85,213.91,189.07,258.43,509.01,269.51,95.36,82.46,0.00,12.66,133.11,161.74,206.88,103.97,145.45,274.05,316.03,1010.06,1092.49,79.71,86.57,175.83,147.92,125.10,95.19,177.57,260.83,119.24,976.87,366.72,251.97,21.93,49.67,99.71,136.20,34.14
802101,5.11,33.52,186.13,116.79,82.64,139.96,132.87,280.23,384.43,505.24,67.83,2.73,0.63,70.45,131.47,80.15,115.41,222.20,196.68,293.38,450.15,253.24,86.83,78.34,0.00,0.94,116.12,139.55,272.44,85.16,114.62,254.91,246.61,978.47,1040.65,77.59,69.75,166.77,145.93,115.30,101.66,124.69,169.36,84.39,804.84,389.25,206.10,11.50,62.40,133.46,139.80,57.47
802102,47.98,468.44,841.62,567.48,399.50,665.84,616.63,1175.65,1512.27,1986.11,217.91,14.54,6.41,298.45,667.55,360.30,604.47,811.80,876.92,1145.33,1691.53,960.80,354.11,272.93,0.00,38.68,580.69,727.38,839.16,413.16,521.05,1054.45,1119.39,3508.63,3645.38,334.94,317.71,696.37,728.86,628.85,436.25,639.09,771.32,432.34,2890.53,1559.46,894.73,144.63,453.10,645.46,794.22,275.18
802103,4.24,26.38,206.19,120.28,77.84,131.38,138.07,287.56,430.25,532.66,61.52,5.38,0.38,70.32,115.14,70.28,107.64,157.18,180.58,276.27,459.06,263.27,94.15,69.99,0.00,0.94,107.93,137.83,206.31,77.61,111.84,254.57,251.60,1015.63,1059.50,77.15,69.17,150.34,141.20,142.88,98.29,114.04,177.00,91.65,802.36,386.21,211.57,8.48,51.22,138.87,135.28,56.09
802104,5.87,38.84,190.87,157.94,81.14,141.26,142.12,294.35,425.56,510.38,64.89,3.87,0.92,70.48,107.63,71.85,112.21,171.08,185.31,305.48,449.05,254.18,93.66,64.27,0.00,1.28,130.33,135.76,272.65,81.41,113.36,253.68,270.93,973.72,1024.41,87.19,75.81,154.14,142.88,127.88,94.65,121.91,181.35,92.62,807.41,396.70,209.72,7.96,67.29,151.43,152.00,56.94
802201,15.52,138.92,206.97,129.61,106.67,207.11,149.73,314.98,425.60,474.13,70.95,6.00,2.07,80.96,148.35,98.48,159.56,304.81,245.04,236.66,433.86,226.11,170.67,76.22,0.00,8.73,164.89,162.32,268.13,123.77,159.45,295.47,315.93,840.41,1063.92,83.32,106.93,184.57,193.34,168.40,112.14,247.76,246.07,121.08,893.15,360.91,292.69,13.94,105.59,120.40,179.78,36.16
802202,45.57,139.91,222.80,136.25,118.75,220.20,173.25,341.74,403.38,433.90,50.13,7.74,1.63,96.91,177.90,109.30,184.22,334.00,270.53,249.32,385.38,162.30,86.21,69.54,0.00,15.10,203.59,186.61,274.83,151.69,191.20,312.81,316.79,729.87,919.71,198.51,108.69,200.07,219.78,258.58,115.46,313.53,303.46,129.70,790.95,339.97,420.22,18.87,132.69,129.32,222.77,48.48
802203,30.77,111.83,198.52,141.57,134.44,213.43,190.92,346.69,432.73,524.69,73.93,5.34,2.13,108.64,167.94,101.71,169.78,271.60,264.57,274.00,435.69,262.16,102.59,77.83,0.00,9.65,174.31,155.65,299.22,138.36,172.65,277.91,303.03,948.07,1124.94,88.27,96.62,202.46,180.34,156.27,115.24,251.78,239.69,152.64,887.98,430.22,321.77,13.48,132.25,132.33,182.26,45.37
802301,11.33,97.24,181.33,147.97,81.63,234.57,164.41,381.57,434.97,582.33,49.48,7.30,1.38,96.56,172.14,101.02,132.05,297.57,197.52,281.16,538.12,325.35,161.66,97.49,0.00,14.70,123.81,149.51,200.37,97.75,138.71,270.90,375.54,1087.70,1134.75,138.65,129.85,219.30,182.85,127.97,101.16,199.22,259.08,163.08,1014.43,445.95,374.57,22.95,49.99,93.87,179.98,33.92
802302,10.98,70.25,194.89,138.91,78.80,242.40,130.57,327.40,453.59,553.45,48.80,3.17,1.37,103.74,162.95,105.83,134.10,382.70,185.31,309.14,538.54,290.28,167.33,75.95,0.00,8.07,143.48,180.43,195.07,99.49,148.29,291.82,345.08,1113.94,1150.30,85.35,113.63,230.74,166.80,200.05,108.22,222.57,256.27,130.89,1049.91,456.96,285.65,32.37,90.09,99.83,170.28,32.63
802303,11.33,97.24,181.33,147.97,81.63,234.57,164.41,381.57,434.97,582.33,49.48,7.30,1.38,96.56,172.14,101.02,132.05,297.57,197.52,281.16,538.12,325.35,161.66,97.49,0.00,14.70,123.81,149.51,200.37,97.75,138.71,270.90,375.54,1087.70,1134.75,138.65,129.85,219.30,182.85,127.97,101.16,199.22,259.08,163.08,1014.43,445.95,374.57,22.95,49.99,93.87,179.98,33.92
802304,12.85,43.77,171.01,145.90,87.26,179.38,138.74,313.19,437.21,567.12,81.26,5.08,2.14,85.69,103.38,92.72,136.36,208.91,185.84,281.87,505.01,295.78,93.39,67.14,0.00,1.11,132.17,133.95,199.25,94.86,135.50,255.18,330.61,1004.08,1073.67,96.88,91.00,166.16,158.55,117.94,93.15,167.66,244.07,125.39,962.79,368.53,266.97,19.37,46.95,90.78,156.31,33.68
8101,63.16,222.06,158.49,258.90,213.40,328.84,357.37,398.17,275.97,182.22,24.17,25.09,1.44,90.62,186.73,250.79,316.38,425.83,449.40,168.37,184.53,113.14,49.06,25.59,0.00,48.63,473.63,345.79,318.44,342.38,409.20,407.41,201.61,114.05,318.97,57.47,108.79,151.75,357.56,221.49,146.68,448.55,415.62,208.63,262.48,86.21,220.70,18.57,69.42,112.25,264.05,72.42
8101,63.16,222.06,158.49,258.90,213.40,328.84,357.37,398.17,275.97,182.22,24.17,25.09,1.44,90.62,186.73,250.79,316.38,425.83,449.40,168.37,184.53,113.14,49.06,25.59,0.00,48.63,473.63,345.79,318.44,342.38,409.20,407.41,201.61,114.05,318.97,57.47,108.79,151.75,357.56,221.49,146.68,448.55,415.62,208.63,262.48,86.21,220.70,18.57,69.42,112.25,264.05,72.42
810101,100.93,250.89,190.68,241.93,231.89,307.28,312.81,401.66,291.78,313.08,37.88,17.72,0.55,114.12,179.73,220.69,314.53,414.76,436.18,218.76,220.81,139.04,54.03,29.29,0.00,7.47,447.67,362.12,359.43,312.58,379.08,382.86,239.98,197.34,354.03,72.13,94.82,144.09,391.90,235.55,169.22,403.37,451.56,241.40,364.79,108.90,209.97,11.95,67.70,135.97,249.80,79.10
810103,236.67,373.60,401.02,485.97,407.73,564.12,544.28,797.18,549.99,431.99,103.13,29.27,1.98,242.45,357.23,440.47,541.72,821.67,872.95,356.19,382.21,246.48,138.22,74.92,15.32,101.40,888.05,683.67,701.17,573.89,794.04,820.71,542.34,402.75,768.82,136.05,186.33,267.74,757.41,415.75,334.68,788.37,802.98,443.58,686.58,232.70,456.77,28.58,146.14,285.78,521.45,166.46
810105,46.55,166.39,202.41,251.83,234.34,275.25,283.26,385.69,277.67,192.85,37.07,15.82,2.01,97.33,160.67,228.53,272.50,416.09,453.91,143.96,162.66,104.27,60.27,32.58,1.05,23.54,493.89,369.58,345.84,310.84,434.74,438.89,195.13,121.43,291.27,70.73,91.75,147.92,374.28,208.38,171.25,397.18,384.11,224.31,278.73,128.78,224.84,25.31,88.01,146.39,295.83,97.69
810105,46.55,166.39,202.41,251.83,234.34,275.25,283.26,385.69,277.67,192.85,37.07,15.82,2.01,97.33,160.67,228.53,272.50,416.09,453.91,143.96,162.66,104.27,60.27,32.58,1.05,23.54,493.89,369.58,345.84,310.84,434.74,438.89,195.13,121.43,291.27,70.73,91.75,147.92,374.28,208.38,171.25,397.18,384.11,224.31,278.73,128.78,224.84,25.31,88.01,146.39,295.83,97.69
810105,46.55,166.39,202.41,251.83,234.34,275.25,283.26,385.69,277.67,192.85,37.07,15.82,2.01,97.33,160.67,228.53,272.50,416.09,453.91,143.96,162.66,104.27,60.27,32.58,1.05,23.54,493.89,369.58,345.84,310.84,434.74,438.89,195.13,121.43,291.27,70.73,91.75,147.92,374.28,208.38,171.25,397.18,384.11,224.31,278.73,128.78,224.84,25.31,88.01,146.39,295.83,97.69
810105,46.55,166.39,202.41,251.83,234.34,275.25,283.26,385.69,277.67,192.85,37.07,15.82,2.01,97.33,160.67,228.53,272.50,416.09,453.91,143.96,162.66,104.27,60.27,32.58,1.05,23.54,493.89,369.58,345.84,310.84,434.74,438.89,195.13,121.43,291.27,70.73,91.75,147.92,374.28,208.38,171.25,397.18,384.11,224.31,278.73,128.78,224.84,25.31,88.01,146.39,295.83,97.69
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810106,73.36,179.51,194.91,248.62,214.69,272.71,286.51,390.55,287.10,195.48,38.25,15.85,2.04,95.73,159.69,227.96,277.26,426.55,443.33,145.94,171.56,101.05,60.17,30.36,0.00,21.01,503.48,370.02,339.70,326.38,449.58,436.89,213.73,120.29,301.66,78.58,91.95,147.83,386.96,217.94,167.30,403.34,399.61,223.19,277.61,98.29,281.85,17.74,79.10,136.37,284.56,94.38
810111,145.64,361.68,397.75,511.78,430.65,587.99,580.63,779.66,537.07,418.54,90.14,31.26,3.70,209.11,349.37,459.88,556.75,819.71,894.90,319.62,329.24,227.51,109.49,66.74,0.25,27.53,951.30,737.21,689.51,640.27,886.62,853.88,412.45,269.82,660.25,106.15,175.97,296.07,774.64,419.81,339.77,790.38,801.44,482.63,569.63,222.41,496.43,31.29,168.05,281.75,593.02,184.20
810115,87.62,219.49,180.87,256.16,207.87,339.94,303.56,388.30,295.28,202.87,35.73,19.36,0.77,99.60,182.38,240.85,296.00,429.70,446.37,166.78,190.77,120.97,48.05,28.25,0.00,5.80,475.71,375.09,367.26,337.49,435.36,397.59,204.40,130.94,313.44,93.34,109.79,161.49,399.77,212.63,157.17,433.32,433.63,220.19,285.68,142.89,305.62,17.47,72.79,117.64,251.40,84.65
810116,87.62,219.49,180.87,256.16,207.87,339.94,303.56,388.30,295.28,202.87,35.73,19.36,0.77,99.60,182.38,240.85,296.00,429.70,446.37,166.78,190.77,120.97,48.05,28.25,0.00,5.80,475.71,375.09,367.26,337.49,435.36,397.59,204.40,130.94,313.44,93.34,109.79,161.49,399.77,212.63,157.17,433.32,433.63,220.19,285.68,142.89,305.62,17.47,72.79,117.64,251.40,84.65
810116,87.62,219.49,180.87,256.16,207.87,339.94,303.56,388.30,295.28,202.87,35.73,19.36,0.77,99.60,182.38,240.85,296.00,429.70,446.37,166.78,190.77,120.97,48.05,28.25,0.00,5.80,475.71,375.09,367.26,337.49,435.36,397.59,204.40,130.94,313.44,93.34,109.79,161.49,399.77,212.63,157.17,433.32,433.63,220.19,285.68,142.89,305.62,17.47,72.79,117.64,251.40,84.65
810116,87.62,219.49,180.87,256.16,207.87,339.94,303.56,388.30,295.28,202.87,35.73,19.36,0.77,99.60,182.38,240.85,296.00,429.70,446.37,166.78,190.77,120.97,48.05,28.25,0.00,5.80,475.71,375.09,367.26,337.49,435.36,397.59,204.40,130.94,313.44,93.34,109.79,161.49,399.77,212.63,157.17,433.32,433.63,220.19,285.68,142.89,305.62,17.47,72.79,117.64,251.40,84.65
810116,87.62,219.49,180.87,256.16,207.87,339.94,303.56,388.30,295.28,202.87,35.73,19.36,0.77,99.60,182.38,240.85,296.00,429.70,446.37,166.78,190.77,120.97,48.05,28.25,0.00,5.80,475.71,375.09,367.26,337.49,435.36,397.59,204.40,130.94,313.44,93.34,109.79,161.49,399.77,212.63,157.17,433.32,433.63,220.19,285.68,142.89,305.62,17.47,72.79,117.64,251.40,84.65
810116,87.62,219.49,180.87,256.16,207.87,339.94,303.56,388.30,295.28,202.87,35.73,19.36,0.77,99.60,182.38,240.85,296.00,429.70,446.37,166.78,190.77,120.97,48.05,28.25,0.00,5.80,475.71,375.09,367.26,337.49,435.36,397.59,204.40,130.94,313.44,93.34,109.79,161.49,399.77,212.63,157.17,433.32,433.63,220.19,285.68,142.89,305.62,17.47,72.79,117.64,251.40,84.65
810116,87.62,219.49,180.87,256.16,207.87,339.94,303.56,388.30,295.28,202.87,35.73,19.36,0.77,99.60,182.38,240.85,296.00,429.70,446.37,166.78,190.77,120.97,48.05,28.25,0.00,5.80,475.71,375.09,367.26,337.49,435.36,397.59,204.40,130.94,313.44,93.34,109.79,161.49,399.77,212.63,157.17,433.32,433.63,220.19,285.68,142.89,305.62,17.47,72.79,117.64,251.40,84.65
810117,96.56,189.86,188.02,255.76,218.69,333.73,318.38,399.70,273.28,216.03,32.57,19.47,2.49,78.35,183.90,243.01,293.35,437.07,457.48,172.76,167.94,125.16,48.99,28.56,0.00,8.67,491.80,381.21,365.80,326.81,441.97,426.82,228.80,123.93,290.17,59.32,110.24,146.24,396.81,218.19,153.78,433.51,437.99,261.60,275.74,179.47,299.37,15.71,89.72,127.23,262.34,85.39
810118,100.93,250.89,190.68,241.93,231.89,307.28,312.81,401.66,291.78,313.08,37.88,17.72,0.55,114.12,179.73,220.69,314.53,414.76,436.18,218.76,220.81,139.04,54.03,29.29,0.00,7.47,447.67,362.12,359.43,312.58,379.08,382.86,239.98,197.34,354.03,72.13,94.82,144.09,391.90,235.55,169.22,403.37,451.56,241.40,364.79,108.90,209.97,11.95,67.70,135.97,249.80,79.10
810201,72.34,174.75,188.63,216.21,176.70,276.91,259.15,374.86,304.34,294.38,80.73,13.05,0.81,101.96,200.37,178.03,254.69,341.87,404.82,172.96,222.00,159.93,57.31,41.27,6.16,28.18,385.03,297.97,350.29,250.59,305.71,350.17,245.17,323.84,494.79,57.19,93.48,141.30,339.38,184.11,138.82,388.59,329.51,184.08,427.61,182.78,310.34,11.10,129.66,141.42,253.80,71.93
810202,86.66,282.22,400.53,421.26,342.60,542.61,473.22,726.29,626.63,603.81,124.65,28.84,0.96,208.48,334.67,338.79,489.08,663.14,743.69,370.65,481.88,387.21,113.52,79.97,6.23,77.74,689.60,528.71,677.95,472.83,561.46,674.38,448.18,699.35,1031.66,110.20,182.53,267.39,582.57,396.88,298.24,674.72,625.28,328.70,878.60,419.25,625.95,41.20,213.45,313.76,479.73,149.16
810203,55.60,152.79,230.54,173.26,150.80,237.09,212.59,351.64,322.90,295.20,49.57,8.30,1.67,73.55,153.61,153.47,233.15,288.88,345.23,187.16,246.33,98.77,58.88,35.73,0.00,21.22,299.51,234.02,339.18,203.41,254.70,311.41,212.25,371.07,530.76,52.15,84.74,123.69,255.01,181.46,131.59,327.31,297.63,137.13,471.95,174.29,222.38,10.47,79.15,136.00,202.04,61.75
810204,42.55,135.22,231.00,203.26,155.64,241.53,217.10,364.90,322.26,294.76,67.66,10.70,0.31,90.95,228.04,156.92,227.75,343.37,357.37,178.80,237.46,128.48,47.21,35.19,0.00,26.02,327.10,250.13,340.61,209.89,259.43,318.15,228.77,363.17,513.81,51.49,90.91,125.35,281.54,170.70,136.61,349.94,314.79,148.39,469.28,177.52,321.78,12.85,75.48,136.28,220.87,65.23
810205,58.20,170.68,201.37,245.14,208.49,335.18,278.45,386.63,310.09,217.42,42.29,14.66,1.25,114.44,203.34,220.76,263.83,407.02,453.72,197.93,189.91,149.00,73.19,42.96,8.75,139.91,437.64,341.43,357.98,287.85,385.75,415.69,237.01,204.92,407.85,55.10,90.57,120.92,363.32,202.84,177.04,364.94,400.82,221.19,341.25,144.09,235.54,21.18,80.59,152.04,270.68,89.22
810206,52.64,144.61,194.73,174.49,162.02,239.19,225.48,350.46,310.40,286.83,44.68,9.42,0.88,76.40,159.96,158.04,228.81,288.64,345.71,190.88,245.98,90.18,54.33,34.01,0.01,29.37,292.53,238.66,339.78,201.36,249.61,302.68,223.84,375.17,496.00,51.90,88.90,138.38,268.78,172.16,129.80,344.70,301.47,141.54,482.22,194.76,206.84,12.40,63.09,128.76,207.03,61.90
8103,56.33,235.36,145.06,221.85,187.94,352.44,324.85,368.20,293.53,220.41,31.76,36.03,1.85,71.24,230.94,222.62,300.72,405.61,424.50,153.00,181.24,84.98,53.33,26.31,0.00,17.69,422.92,305.10,339.80,299.37,310.28,307.98,197.82,205.51,339.78,42.92,125.91,177.69,358.52,224.74,118.52,444.17,430.43,151.08,349.56,97.22,320.30,23.84,64.32,100.90,264.58,55.09
8103,34.08,204.00,173.49,226.11,164.97,575.86,359.63,366.67,230.35,198.65,29.96,33.18,3.49,74.47,226.24,223.31,314.67,440.44,435.15,169.32,173.70,58.09,31.61,25.18,0.00,14.61,452.58,292.61,346.71,331.76,266.36,307.08,210.36,212.78,359.86,22.13,152.74,175.75,362.71,306.89,121.57,534.50,482.23,181.57,375.63,76.12,343.55,15.66,61.69,106.42,245.22,40.57
8103,34.08,204.00,173.49,226.11,164.97,575.86,359.63,366.67,230.35,198.65,29.96,33.18,3.49,74.47,226.24,223.31,314.67,440.44,435.15,169.32,173.70,58.09,31.61,25.18,0.00,14.61,452.58,292.61,346.71,331.76,266.36,307.08,210.36,212.78,359.86,22.13,152.74,175.75,362.71,306.89,121.57,534.50,482.23,181.57,375.63,76.12,343.55,15.66,61.69,106.42,245.22,40.57
8103,34.08,204.00,173.49,226.11,164.97,575.86,359.63,366.67,230.35,198.65,29.96,33.18,3.49,74.47,226.24,223.31,314.67,440.44,435.15,169.32,173.70,58.09,31.61,25.18,0.00,14.61,452.58,292.61,346.71,331.76,266.36,307.08,210.36,212.78,359.86,22.13,152.74,175.75,362.71,306.89,121.57,534.50,482.23,181.57,375.63,76.12,343.55,15.66,61.69,106.42,245.22,40.57
810301,36.76,188.62,186.67,224.37,179.69,632.25,352.86,371.37,235.23,270.10,30.04,33.48,9.58,73.31,243.61,233.30,301.87,465.06,409.01,162.69,162.34,102.12,42.51,22.04,0.02,11.29,452.38,287.29,326.02,313.62,284.29,304.41,222.86,185.88,326.17,28.20,135.04,199.14,355.06,301.89,118.33,499.18,495.68,196.16,344.92,78.52,377.58,15.34,47.07,111.01,270.21,42.28
810301,36.76,188.62,186.67,224.37,179.69,632.25,352.86,371.37,235.23,270.10,30.04,33.48,9.58,73.31,243.61,233.30,301.87,465.06,409.01,162.69,162.34,102.12,42.51,22.04,0.02,11.29,452.38,287.29,326.02,313.62,284.29,304.41,222.86,185.88,326.17,28.20,135.04,199.14,355.06,301.89,118.33,499.18,495.68,196.16,344.92,78.52,377.58,15.34,47.07,111.01,270.21,42.28
810301,36.76,188.62,186.67,224.37,179.69,632.25,352.86,371.37,235.23,270.10,30.04,33.48,9.58,73.31,243.61,233.30,301.87,465.06,409.01,162.69,162.34,102.12,42.51,22.04,0.02,11.29,452.38,287.29,326.02,313.62,284.29,304.41,222.86,185.88,326.17,28.20,135.04,199.14,355.06,301.89,118.33,499.18,495.68,196.16,344.92,78.52,377.58,15.34,47.07,111.01,270.21,42.28
810301,36.76,188.62,186.67,224.37,179.69,632.25,352.86,371.37,235.23,270.10,30.04,33.48,9.58,73.31,243.61,233.30,301.87,465.06,409.01,162.69,162.34,102.12,42.51,22.04,0.02,11.29,452.38,287.29,326.02,313.62,284.29,304.41,222.86,185.88,326.17,28.20,135.04,199.14,355.06,301.89,118.33,499.18,495.68,196.16,344.92,78.52,377.58,15.34,47.07,111.01,270.21,42.28
810301,36.76,188.62,186.67,224.37,179.69,632.25,352.86,371.37,235.23,270.10,30.04,33.48,9.58,73.31,243.61,233.30,301.87,465.06,409.01,162.69,162.34,102.12,42.51,22.04,0.02,11.29,452.38,287.29,326.02,313.62,284.29,304.41,222.86,185.88,326.17,28.20,135.04,199.14,355.06,301.89,118.33,499.18,495.68,196.16,344.92,78.52,377.58,15.34,47.07,111.01,270.21,42.28
810301,36.76,188.62,186.67,224.37,179.69,632.25,352.86,371.37,235.23,270.10,30.04,33.48,9.58,73.31,243.61,233.30,301.87,465.06,409.01,162.69,162.34,102.12,42.51,22.04,0.02,11.29,452.38,287.29,326.02,313.62,284.29,304.41,222.86,185.88,326.17,28.20,135.04,199.14,355.06,301.89,118.33,499.18,495.68,196.16,344.92,78.52,377.58,15.34,47.07,111.01,270.21,42.28
810302,56.21,191.75,163.02,223.37,183.57,454.60,327.17,371.93,225.78,260.19,32.12,32.09,2.39,62.01,244.62,230.81,318.98,431.43,425.21,153.12,167.97,117.76,30.82,25.40,0.00,10.19,457.50,326.70,346.50,347.64,307.29,308.36,213.57,197.88,388.92,37.37,124.66,165.38,372.15,274.61,115.00,491.17,437.62,176.57,361.97,121.21,374.49,25.86,45.19,97.59,268.94,51.13
810302,56.21,191.75,163.02,223.37,183.57,454.60,327.17,371.93,225.78,260.19,32.12,32.09,2.39,62.01,244.62,230.81,318.98,431.43,425.21,153.12,167.97,117.76,30.82,25.40,0.00,10.19,457.50,326.70,346.50,347.64,307.29,308.36,213.57,197.88,388.92,37.37,124.66,165.38,372.15,274.61,115.00,491.17,437.62,176.57,361.97,121.21,374.49,25.86,45.19,97.59,268.94,51.13
810302,56.21,191.75,163.02,223.37,183.57,454.60,327.17,371.93,225.78,260.19,32.12,32.09,2.39,62.01,244.62,230.81,318.98,431.43,425.21,153.12,167.97,117.76,30.82,25.40,0.00,10.19,457.50,326.70,346.50,347.64,307.29,308.36,213.57,197.88,388.92,37.37,124.66,165.38,372.15,274.61,115.00,491.17,437.62,176.57,361.97,121.21,374.49,25.86,45.19,97.59,268.94,51.13
810303,65.22,202.00,157.93,213.10,185.23,395.77,333.37,363.21,232.13,198.07,32.23,31.21,2.26,68.96,230.96,219.79,299.36,423.49,434.73,160.50,171.52,91.71,35.87,24.55,0.00,13.19,434.46,326.49,332.93,313.78,314.08,304.08,205.31,200.03,340.24,35.66,129.36,178.24,358.80,219.93,120.89,486.71,442.80,172.71,358.41,120.57,324.15,20.78,45.44,100.16,254.08,50.13
810303,65.22,202.00,157.93,213.10,185.23,395.77,333.37,363.21,232.13,198.07,32.23,31.21,2.26,68.96,230.96,219.79,299.36,423.49,434.73,160.50,171.52,91.71,35.87,24.55,0.00,13.19,434.46,326.49,332.93,313.78,314.08,304.08,205.31,200.03,340.24,35.66,129.36,178.24,358.80,219.93,120.89,486.71,442.80,172.71,358.41,120.57,324.15,20.78,45.44,100.16,254.08,50.13
