"","Subdistrict_Code","Year","Week","NumberCases"
"15082","102107",2016,15,1
"15083","102107",2016,50,2
"15084","102107",2016,9,3
"15085","102107",2016,24,1
"15086","102107",2016,14,1
"15087","102107",2016,51,1
"15088","102107",2016,21,3
"15089","102107",2016,52,3
"15090","102107",2016,39,1
"15091","102107",2016,33,2
"15092","102107",2016,36,1
"15093","102107",2016,53,1
"15094","102107",2016,5,10
"15095","102107",2016,48,1
"15096","102107",2016,32,1
"15097","102107",2016,17,1
"15098","102107",2016,30,3
"15099","102107",2016,6,3
"15100","102107",2016,16,2
"15101","102107",2016,29,1
"15102","102107",2016,34,2
"15103","102107",2016,44,1
"15104","102107",2016,43,1
"15105","102107",2016,42,2
"15106","102107",2016,38,3
"15107","102201",2016,4,5
"15108","102201",2016,37,1
"15109","102201",2016,53,1
"15110","102201",2016,52,4
"15111","102201",2016,10,1
"15112","102201",2016,31,1
"15113","102201",2016,17,2
"15114","102201",2016,50,1
"15115","102201",2016,41,1
"15116","102201",2016,51,2
"15117","102201",2016,7,1
"15118","102202",2016,46,1
"15119","102202",2016,2,2
"15120","102202",2016,47,1
"15121","102202",2016,12,2
"15122","102202",2016,5,4
"15123","102206",2016,45,1
"15124","102206",2016,6,1
"15125","102206",2016,3,2
"15126","102207",2016,41,1
"15127","102207",2016,6,2
"15128","102207",2016,49,1
"15129","102207",2016,44,1
"15130","102208",2016,6,2
"15131","102208",2016,21,1
"15132","102208",2016,1,2
"15133","102208",2016,8,1
"15134","102208",2016,4,1
"15135","102209",2016,13,1
"15136","102209",2016,14,1
"15137","102209",2016,11,1
"15138","102209",2016,38,1
"15139","102210",2016,3,3
"15140","102302",2016,51,2
"15141","102302",2016,46,2
"15142","102302",2016,21,2
"15143","102302",2016,2,8
"15144","102302",2016,36,2
"15145","102302",2016,4,4
"15146","102302",2016,10,1
"15147","102302",2016,44,1
"15148","102302",2016,40,2
"15149","102302",2016,1,1
"15150","102302",2016,3,3
"15151","102303",2016,48,1
"15152","102303",2016,44,1
"15153","102303",2016,6,4
"15154","102303",2016,40,1
"15155","102303",2016,2,6
"15156","102303",2016,30,1
"15157","102303",2016,12,3
"15158","102303",2016,11,2
"15159","102303",2016,8,2
"15160","102303",2016,28,1
"15161","102303",2016,23,1
"15162","102303",2016,43,1
"15163","102303",2016,51,2
"15164","102401",2016,1,5
"15165","102401",2016,4,3
"15166","102401",2016,22,1
"15167","102401",2016,14,1
"15168","102401",2016,40,2
"15169","102401",2016,34,4
"15170","102401",2016,6,4
"15171","102401",2016,49,2
"15172","102401",2016,10,3
"15173","102401",2016,45,1
"15174","102401",2016,9,2
"15175","102402",2016,48,3
"15176","102402",2016,3,3
"15177","102402",2016,33,2
"15178","102402",2016,39,1
"15179","102402",2016,37,1
"15180","102402",2016,8,1
"15181","102402",2016,44,1
"15182","102402",2016,24,1
"15183","102402",2016,46,2
"15184","102501",2016,37,2
"15185","102501",2016,34,1
"15186","102501",2016,1,1
"15187","102501",2016,5,1
"15188","102501",2016,40,1
"15189","102501",2016,49,4
"15190","102501",2016,44,1
"15191","102501",2016,29,1
"15192","102502",2016,47,1
"15193","102502",2016,44,1
"15194","102502",2016,45,1
"15195","102502",2016,43,2
"15196","102502",2016,28,2
"15197","102502",2016,8,2
"15198","102502",2016,50,2
"15199","102502",2016,11,1
"15200","102502",2016,7,1
"15201","102503",2016,31,1
"15202","102503",2016,25,1
"15203","102503",2016,43,2
"15204","102503",2016,30,3
"15205","102503",2016,41,2
"15206","102503",2016,4,2
"15207","102504",2016,5,1
"15208","102504",2016,4,2
"15209","102504",2016,42,1
"15210","102504",2016,44,1
"15211","102601",2016,1,4
"15212","102601",2016,6,4
"15213","102601",2016,28,2
"15214","102601",2016,29,1
"15215","102601",2016,27,4
"15216","102601",2016,19,1
"15217","102601",2016,17,3
"15218","102601",2016,10,2
"15219","102601",2016,13,2
"15220","102601",2016,11,3
"15221","102701",2016,3,14
"15222","102701",2016,15,1
"15223","102701",2016,45,3
"15224","102701",2016,44,4
"15225","102701",2016,4,7
"15226","102701",2016,12,1
"15227","102701",2016,36,4
"15228","102701",2016,37,2
"15229","102701",2016,2,6
"15230","102701",2016,52,3
"15231","102701",2016,48,4
"15232","102701",2016,17,1
"15233","102701",2016,41,8
"15234","102701",2016,42,2
"15235","102701",2016,13,1
"15236","102701",2016,47,6
"15237","102701",2016,33,5
"15238","102701",2016,43,4
"15239","102701",2016,51,2
"15240","102701",2016,50,4
"15241","102704",2016,9,1
"15242","102704",2016,50,1
"15243","102704",2016,38,2
"15244","102704",2016,43,1
"15245","102705",2016,2,2
"15246","102705",2016,13,1
"15247","102705",2016,39,1
"15248","102705",2016,36,2
"15249","102705",2016,8,1
"15250","102705",2016,41,3
"15251","102705",2016,1,2
"15252","102705",2016,28,1
"15253","102705",2016,38,3
"15254","102705",2016,30,1
"15255","102705",2016,12,1
"15256","102801",2016,40,1
"15257","102801",2016,4,1
"15258","102801",2016,45,1
"15259","102801",2016,42,2
"15260","102801",2016,12,1
"15261","102801",2016,47,1
"15262","102801",2016,50,2
"15263","102802",2016,37,2
"15264","102802",2016,2,1
"15265","102802",2016,9,1
"15266","102802",2016,11,2
"15267","102802",2016,7,1
"15268","102802",2016,52,2
"15269","102802",2016,50,1
"15270","102803",2016,49,3
"15271","102803",2016,28,2
"15272","102803",2016,18,1
"15273","102803",2016,2,1
"15274","102803",2016,36,1
"15275","102803",2016,19,1
"15276","102803",2016,40,1
"15277","102803",2016,34,1
"15278","102803",2016,41,1
"15279","102803",2016,43,1
"15280","102803",2016,48,1
"15281","102803",2016,33,1
"15282","102901",2016,18,2
"15283","102901",2016,32,2
"15284","102901",2016,49,3
"15285","102901",2016,50,2
"15286","102901",2016,39,2
"15287","102901",2016,28,4
"15288","102901",2016,6,3
"15289","102901",2016,30,2
"15290","102901",2016,35,2
"15291","102901",2016,40,1
"15292","102901",2016,45,1
"15293","102902",2016,30,1
"15294","102902",2016,50,2
"15295","102902",2016,52,1
"15296","102902",2016,6,2
"15297","102902",2016,17,1
"15298","103001",2016,26,1
"15299","103001",2016,13,1
"15300","103001",2016,49,2
"15301","103001",2016,46,2
"15302","103001",2016,21,1
"15303","103001",2016,34,2
"15304","103002",2016,45,1
"15305","103002",2016,3,1
"15306","103002",2016,38,1
"15307","103002",2016,52,2
"15308","103003",2016,51,2
"15309","103003",2016,31,1
"15310","103003",2016,6,1
"15311","103003",2016,4,2
"15312","103003",2016,50,3
"15313","103003",2016,40,2
"15314","103003",2016,1,4
"15315","103003",2016,36,1
"15316","103003",2016,5,2
"15317","103003",2016,35,2
"15318","103003",2016,7,1
"15319","103003",2016,39,2
"15320","103004",2016,8,1
"15321","103004",2016,1,7
"15322","103004",2016,34,2
"15323","103004",2016,48,1
"15324","103004",2016,28,1
"15325","103004",2016,30,3
"15326","103004",2016,7,1
"15327","103004",2016,38,1
"15328","103004",2016,41,3
"15329","103004",2016,31,1
"15330","103005",2016,18,1
"15331","103005",2016,52,1
"15332","103005",2016,30,2
"15333","103005",2016,44,1
"15334","103101",2016,40,1
"15335","103101",2016,43,1
"15336","103102",2016,26,1
"15337","103102",2016,36,1
"15338","103103",2016,1,3
"15339","103103",2016,8,2
"15340","103103",2016,9,1
"15341","103103",2016,52,2
"15342","103103",2016,46,1
"15343","103201",2016,2,10
"15344","103201",2016,1,4
"15345","103201",2016,24,2
"15346","103201",2016,17,2
"15347","103201",2016,16,3
"15348","103201",2016,48,1
"15349","103201",2016,35,1
"15350","103201",2016,34,2
"15351","103201",2016,27,1
"15352","103201",2016,49,2
"15353","103201",2016,29,1
"15354","103201",2016,38,1
"15355","103201",2016,37,2
"15356","103201",2016,44,1
"15357","103201",2016,31,2
"15358","103202",2016,28,1
"15359","103202",2016,20,1
"15360","103202",2016,27,3
"15361","103202",2016,52,1
"15362","103202",2016,48,1
"15363","103202",2016,41,1
"15364","103202",2016,1,1
"15365","103203",2016,32,1
"15366","103203",2016,2,2
"15367","103203",2016,38,1
"15368","103203",2016,1,2
"15369","103203",2016,48,3
"15370","103203",2016,13,2
"15371","103203",2016,9,1
"15372","103203",2016,50,2
"15373","103203",2016,8,2
"15374","103203",2016,33,1
"15375","103203",2016,43,3
"15376","103203",2016,44,1
"15377","103203",2016,51,1
"15378","103203",2016,34,2
"15379","103301",2016,7,3
"15380","103301",2016,38,2
"15381","103301",2016,28,3
"15382","103301",2016,26,2
"15383","103301",2016,21,3
"15384","103301",2016,51,3
"15385","103301",2016,6,5
"15386","103301",2016,47,4
"15387","103301",2016,18,3
"15388","103301",2016,34,4
"15389","103301",2016,35,3
"15390","103301",2016,19,4
"15391","103301",2016,23,1
"15392","103301",2016,48,2
"15393","103301",2016,5,1
"15394","103301",2016,30,2
"15395","103301",2016,50,2
"15396","103301",2016,36,1
"15397","103302",2016,16,1
"15398","103302",2016,2,2
"15399","103302",2016,51,2
"15400","103302",2016,6,2
"15401","103302",2016,49,1
"15402","103302",2016,35,2
"15403","103303",2016,32,1
"15404","103303",2016,51,1
"15405","103303",2016,17,1
"15406","103303",2016,35,2
"15407","103303",2016,10,1
"15408","103303",2016,46,1
"15409","103303",2016,1,3
"15410","103303",2016,34,1
"15411","103303",2016,39,2
"15412","103303",2016,43,1
"15413","103303",2016,4,2
"15414","103303",2016,2,1
"15415","103303",2016,3,1
"15416","103303",2016,25,1
"15417","103401",2016,40,3
"15418","103401",2016,30,4
"15419","103401",2016,52,1
"15420","103401",2016,7,6
"15421","103401",2016,51,5
"15422","103401",2016,31,3
"15423","103401",2016,48,5
"15424","103401",2016,29,1
"15425","103401",2016,16,1
"15426","103401",2016,50,3
"15427","103401",2016,17,1
"15428","103401",2016,35,2
"15429","103401",2016,41,2
"15430","103501",2016,16,3
"15431","103501",2016,9,4
"15432","103501",2016,26,1
"15433","103501",2016,44,1
"15434","103501",2016,43,1
"15435","103502",2016,11,1
"15436","103502",2016,7,2
"15437","103502",2016,4,6
"15438","103502",2016,29,2
"15439","103502",2016,52,1
"15440","103503",2016,31,2
"15441","103503",2016,44,1
"15442","103503",2016,37,1
"15443","103503",2016,20,1
"15444","103503",2016,2,3
"15445","103503",2016,45,1
"15446","103503",2016,43,2
"15447","103503",2016,3,3
"15448","103503",2016,52,2
"15449","103503",2016,19,1
"15450","103503",2016,50,2
"15451","103504",2016,53,1
"15452","103504",2016,2,4
"15453","103504",2016,9,2
"15454","103504",2016,6,1
"15455","103504",2016,7,4
"15456","103504",2016,46,1
"15457","103602",2016,41,2
"15458","103602",2016,11,3
"15459","103602",2016,3,6
"15460","103602",2016,14,1
"15461","103602",2016,6,6
"15462","103602",2016,19,1
"15463","103604",2016,8,1
"15464","103604",2016,39,1
"15465","103604",2016,34,1
"15466","103604",2016,6,1
"15467","103604",2016,40,5
"15468","103604",2016,37,2
"15469","103604",2016,3,2
"15470","103604",2016,49,1
"15471","103605",2016,35,2
"15472","103605",2016,2,2
"15473","103605",2016,52,1
"15474","103701",2016,37,1
"15475","103701",2016,40,1
"15476","103702",2016,19,1
"15477","103702",2016,39,1
"15478","103702",2016,29,1
"15479","103702",2016,50,1
"15480","103702",2016,4,3
"15481","103703",2016,30,1
"15482","103703",2016,28,1
"15483","103703",2016,39,1
"15484","103703",2016,3,1
"15485","103704",2016,7,1
"15486","103704",2016,47,1
"15487","103704",2016,39,1
"15488","103704",2016,44,1
"15489","103704",2016,31,1
"15490","103704",2016,6,1
"15491","103704",2016,43,3
"15492","103704",2016,2,1
"15493","103704",2016,35,1
"15494","103801",2016,52,5
"15495","103801",2016,44,5
"15496","103801",2016,8,3
"15497","103801",2016,2,7
"15498","103801",2016,35,3
"15499","103801",2016,48,2
"15500","103801",2016,40,2
"15501","103801",2016,25,1
"15502","103801",2016,26,2
"15503","103801",2016,16,1
"15504","103801",2016,21,1
"15505","103801",2016,46,4
"15506","103801",2016,13,3
"15507","103802",2016,1,1
"15508","103802",2016,13,1
"15509","103802",2016,31,2
"15510","103802",2016,2,3
"15511","103802",2016,38,1
"15512","103802",2016,7,1
"15513","103802",2016,42,1
"15514","103802",2016,32,1
"15515","103802",2016,51,1
"15516","103802",2016,26,1
"15517","103901",2016,16,1
"15518","103901",2016,24,1
"15519","103901",2016,6,1
"15520","103901",2016,7,1
"15521","103901",2016,20,1
"15522","103902",2016,40,1
"15523","103902",2016,7,1
"15524","103902",2016,41,1
"15525","103902",2016,43,1
"15526","103902",2016,51,3
"15527","103902",2016,10,4
"15528","103902",2016,37,1
"15529","103903",2016,23,1
"15530","103903",2016,52,2
"15531","103903",2016,12,1
"15532","103903",2016,11,1
"15533","103903",2016,10,1
"15534","103903",2016,44,3
"15535","103903",2016,41,2
"15536","103903",2016,49,5
"15537","103903",2016,42,1
"15538","103903",2016,45,1
"15539","103903",2016,48,1
"15540","103903",2016,7,1
"15541","103903",2016,38,2
"15542","103903",2016,3,1
"15543","104001",2016,1,10
"15544","104001",2016,12,4
"15545","104001",2016,26,1
"15546","104001",2016,3,10
"15547","104001",2016,39,1
"15548","104001",2016,34,1
"15549","104001",2016,7,4
"15550","104001",2016,21,1
"15551","104001",2016,48,1
"15552","104001",2016,33,1
"15553","104002",2016,16,1
"15554","104002",2016,1,7
"15555","104002",2016,9,2
"15556","104002",2016,15,3
"15557","104002",2016,42,1
"15558","104002",2016,6,1
"15559","104002",2016,32,1
"15560","104002",2016,46,2
"15561","104002",2016,37,1
"15562","104002",2016,8,2
"15563","104002",2016,27,1
"15564","104002",2016,50,1
"15565","104002",2016,38,1
"15566","104002",2016,3,1
"15567","104003",2016,47,1
"15568","104003",2016,3,4
"15569","104003",2016,7,2
"15570","104003",2016,6,3
"15571","104003",2016,19,1
"15572","104003",2016,30,1
"15573","104003",2016,8,3
"15574","104003",2016,33,1
"15575","104004",2016,45,1
"15576","104004",2016,11,1
"15577","104004",2016,12,3
"15578","104004",2016,4,3
"15579","104004",2016,51,3
"15580","104004",2016,16,1
"15581","104004",2016,9,1
"15582","104004",2016,41,2
"15583","104004",2016,40,1
"15584","104004",2016,8,1
"15585","104004",2016,33,2
"15586","104101",2016,36,3
"15587","104101",2016,4,4
"15588","104101",2016,48,3
"15589","104101",2016,45,1
"15590","104101",2016,15,2
"15591","104101",2016,37,2
"15592","104102",2016,49,1
"15593","104102",2016,41,1
"15594","104102",2016,5,1
"15595","104102",2016,46,1
"15596","104102",2016,1,2
"15597","104102",2016,3,1
"15598","104102",2016,4,2
"15599","104102",2016,33,2
"15600","104102",2016,47,2
"15601","104102",2016,6,1
"15602","104102",2016,35,2
"15603","104201",2016,38,1
"15604","104201",2016,45,1
"15605","104201",2016,5,2
"15606","104201",2016,12,3
"15607","104201",2016,8,1
"15608","104201",2016,35,1
"15609","104201",2016,4,2
"15610","104201",2016,1,3
"15611","104201",2016,50,1
"15612","104202",2016,32,1
"15613","104202",2016,37,2
"15614","104202",2016,33,1
"15615","104202",2016,7,2
"15616","104202",2016,8,1
"15617","104202",2016,41,1
"15618","104202",2016,38,2
"15619","104202",2016,3,1
"15620","104203",2016,3,3
"15621","104203",2016,44,4
"15622","104203",2016,11,2
"15623","104203",2016,31,2
"15624","104203",2016,29,2
"15625","104203",2016,34,1
"15626","104203",2016,46,2
"15627","104203",2016,23,1
"15628","104203",2016,50,1
"15629","104203",2016,30,1
"15630","104203",2016,6,3
"15631","104203",2016,8,1
"15632","104203",2016,43,1
"15633","104203",2016,40,1
"15634","104203",2016,49,1
"15635","104203",2016,35,1
"15636","104203",2016,5,1
"15637","104301",2016,39,2
"15638","104301",2016,49,4
"15639","104301",2016,1,3
"15640","104301",2016,4,7
"15641","104301",2016,46,10
"15642","104301",2016,47,2
"15643","104301",2016,31,4
"15644","104301",2016,5,3
"15645","104301",2016,6,4
"15646","104301",2016,37,1
"15647","104301",2016,42,1
"15648","104301",2016,27,1
"15649","104301",2016,40,1
"15650","104301",2016,43,2
"15651","104301",2016,50,2
"15652","104301",2016,41,2
"15653","104301",2016,32,4
"15654","104301",2016,10,2
"15655","104301",2016,13,1
"15656","104301",2016,44,2
"15657","104302",2016,1,3
"15658","104302",2016,43,3
"15659","104302",2016,5,3
"15660","104302",2016,38,3
"15661","104302",2016,52,2
"15662","104302",2016,46,2
"15663","104302",2016,45,2
"15664","104302",2016,37,1
"15665","104302",2016,42,1
"15666","104401",2016,19,2
"15667","104401",2016,37,4
"15668","104401",2016,44,2
"15669","104401",2016,10,3
"15670","104401",2016,32,3
"15671","104401",2016,7,3
"15672","104401",2016,9,3
"15673","104401",2016,35,7
"15674","104401",2016,48,3
"15675","104401",2016,1,5
"15676","104401",2016,21,1
"15677","104401",2016,12,3
"15678","104401",2016,45,1
"15679","104401",2016,8,2
"15680","104401",2016,27,3
"15681","104401",2016,38,1
"15682","104401",2016,16,1
"15683","104401",2016,29,1
"15684","104401",2016,40,3
"15685","104401",2016,17,1
"15686","104501",2016,18,1
"15687","104501",2016,41,1
"15688","104501",2016,49,3
"15689","104501",2016,39,2
"15690","104501",2016,45,2
"15691","104501",2016,8,1
"15692","104501",2016,10,2
"15693","104501",2016,11,1
"15694","104501",2016,14,1
"15695","104501",2016,7,2
"15696","104501",2016,36,2
"15697","104501",2016,25,2
"15698","104501",2016,47,2
"15699","104501",2016,51,1
"15700","104502",2016,39,1
"15701","104502",2016,11,1
"15702","104502",2016,3,2
"15703","104502",2016,4,1
"15704","104503",2016,45,3
"15705","104503",2016,48,5
"15706","104503",2016,1,2
"15707","104503",2016,17,1
"15708","104503",2016,18,1
"15709","104503",2016,11,1
"15710","104503",2016,10,1
"15711","104503",2016,16,1
"15712","104503",2016,3,1
"15713","104503",2016,7,1
"15714","104503",2016,47,1
"15715","104503",2016,50,2
"15716","104503",2016,33,2
"15717","104504",2016,50,2
"15718","104504",2016,36,2
"15719","104504",2016,43,1
"15720","104504",2016,47,3
"15721","104504",2016,2,3
"15722","104504",2016,41,2
"15723","104504",2016,35,1
"15724","104504",2016,3,3
"15725","104504",2016,52,1
"15726","104504",2016,48,3
"15727","104504",2016,12,1
"15728","104504",2016,11,1
"15729","104601",2016,30,1
"15730","104601",2016,15,1
"15731","104601",2016,6,3
"15732","104601",2016,48,2
"15733","104601",2016,51,1
"15734","104601",2016,7,1
"15735","104601",2016,32,1
"15736","104601",2016,11,1
"15737","104601",2016,41,1
"15738","104602",2016,11,1
"15739","104602",2016,41,1
"15740","104602",2016,46,1
"15741","104602",2016,10,2
"15742","104602",2016,50,1
"15743","104603",2016,35,2
"15744","104603",2016,5,1
"15745","104603",2016,40,1
"15746","104603",2016,11,1
"15747","104603",2016,50,1
"15748","104603",2016,14,2
"15749","104603",2016,41,1
"15750","104603",2016,23,1
"15751","104603",2016,37,1
"15752","104603",2016,46,2
"15753","104603",2016,12,2
"15754","104603",2016,6,3
"15755","104603",2016,38,1
"15756","104603",2016,47,3
"15757","104603",2016,36,3
"15758","104603",2016,1,2
"15759","104603",2016,4,5
"15760","104603",2016,7,2
"15761","104604",2016,11,1
"15762","104604",2016,14,1
"15763","104604",2016,25,1
"15764","104604",2016,35,3
"15765","104604",2016,4,1
"15766","104604",2016,51,1
"15767","104604",2016,13,1
"15768","104604",2016,2,1
"15769","104604",2016,39,1
"15770","104604",2016,43,2
"15771","104605",2016,18,1
"15772","104605",2016,4,1
"15773","104605",2016,16,1
"15774","104605",2016,3,1
"15775","104701",2016,29,5
"15776","104701",2016,3,2
"15777","104701",2016,30,4
"15778","104701",2016,46,2
"15779","104701",2016,33,5
"15780","104701",2016,11,2
"15781","104701",2016,35,4
"15782","104701",2016,36,2
"15783","104701",2016,31,3
"15784","104701",2016,42,4
"15785","104701",2016,25,1
"15786","104701",2016,10,5
"15787","104701",2016,48,3
"15788","104701",2016,24,1
"15789","104701",2016,5,2
"15790","104701",2016,6,1
"15791","104701",2016,49,1
"15792","104701",2016,51,2
"15793","104801",2016,7,3
"15794","104801",2016,9,1
"15795","104801",2016,52,1
"15796","104801",2016,2,1
"15797","104801",2016,35,1
"15798","104801",2016,3,2
"15799","104801",2016,11,1
"15800","104802",2016,49,3
"15801","104802",2016,42,1
"15802","104802",2016,14,1
"15803","104802",2016,13,2
"15804","104802",2016,29,1
"15805","104802",2016,5,2
"15806","104802",2016,3,2
"15807","104802",2016,17,1
"15808","104901",2016,2,3
"15809","104901",2016,8,3
"15810","104901",2016,6,5
"15811","104901",2016,10,1
"15812","104901",2016,19,1
"15813","104901",2016,43,1
"15814","104901",2016,21,1
"15815","104901",2016,40,2
"15816","104901",2016,7,1
"15817","104901",2016,41,1
"15818","104901",2016,49,2
"15819","104901",2016,50,2
"15820","104902",2016,15,1
"15821","104902",2016,31,1
"15822","104902",2016,5,1
"15823","104902",2016,40,2
"15824","104902",2016,8,1
"15825","104902",2016,1,2
"15826","104902",2016,3,3
"15827","104902",2016,9,1
"15828","104902",2016,7,1
"15829","105001",2016,44,2
"15830","105001",2016,6,6
"15831","105001",2016,1,10
"15832","105001",2016,40,2
"15833","105001",2016,7,3
"15834","105001",2016,49,2
"15835","105001",2016,5,7
"15836","105001",2016,48,2
"15837","105001",2016,30,2
"15838","105001",2016,34,1
"15839","105001",2016,10,2
"15840","105001",2016,45,2
"15841","105001",2016,52,1
"15842","105001",2016,33,1
"15843","105001",2016,36,3
"15844","105001",2016,35,3
"15845","105001",2016,12,2
"15846","105001",2016,15,1
"15847","103501",2016,51,1
"15848","100206",2016,38,1
"15849","101401",2016,12,1
"15850","101501",2016,37,1
"15851","101503",2016,11,1
"15852","101506",2016,51,1
"15853","101804",2016,3,1
"15854","101902",2016,42,1
"15855","101904",2016,28,1
"15856","101904",2016,42,1
"15857","101907",2016,16,1
"15858","102105",2016,34,1
"15859","102105",2016,5,1
"15860","102207",2016,8,2
"15861","102209",2016,49,1
"15862","102402",2016,7,1
"15863","102402",2016,43,1
"15864","102402",2016,21,1
"15865","102504",2016,47,1
"15866","102601",2016,26,1
"15867","102801",2016,38,1
"15868","102801",2016,41,1
"15869","102803",2016,35,1
"15870","102902",2016,36,1
"15871","103103",2016,25,1
"15872","103203",2016,11,1
"15873","103302",2016,42,1
"15874","103602",2016,22,1
"15875","103704",2016,34,3
"15876","103704",2016,8,1
"15877","103704",2016,12,1
"15878","103902",2016,47,1
"15879","104601",2016,33,1
"15880","104902",2016,33,1
"15881","100201",2016,52,1
"15882","100301",2016,5,3
"15883","100301",2016,41,2
"15884","100301",2016,14,1
"15885","100302",2016,8,3
"15886","100302",2016,12,1
"15887","100302",2016,24,1
"15888","100302",2016,33,1
"15889","100303",2016,11,1
"15890","100304",2016,52,1
"15891","100304",2016,46,1
"15892","100305",2016,20,1
"15893","100305",2016,41,1
"15894","100305",2016,24,1
"15895","100305",2016,39,1
"15896","100306",2016,33,1
"15897","100307",2016,44,1
"15898","100307",2016,14,1
"15899","100308",2016,38,1
"15900","100308",2016,39,1
"15901","100308",2016,31,1
"15902","100308",2016,6,1
"15903","100402",2016,3,1
"15904","100404",2016,40,1
"15905","100502",2016,28,1
"15906","100601",2016,30,2
"15907","100601",2016,52,3
"15908","100601",2016,53,1
"15909","100601",2016,31,2
"15910","100701",2016,43,1
"15911","100905",2016,37,1
"15912","100905",2016,7,3
"15913","101001",2016,32,1
"15914","101002",2016,41,1
"15915","101002",2016,35,1
"15916","101002",2016,19,1
"15917","101002",2016,6,2
"15918","101002",2016,48,2
"15919","101002",2016,51,1
"15920","101102",2016,33,3
"15921","101102",2016,15,1
"15922","101102",2016,2,3
"15923","101102",2016,41,3
"15924","101104",2016,36,2
"15925","101104",2016,30,1
"15926","101104",2016,10,1
"15927","101104",2016,46,1
"15928","101105",2016,38,1
"15929","101106",2016,47,1
"15930","101203",2016,26,1
"15931","101204",2016,29,1
"15932","101401",2016,52,1
"15933","101502",2016,1,2
"15934","101502",2016,7,2
"15935","101503",2016,1,6
"15936","101503",2016,45,1
"15937","101504",2016,18,1
"15938","101504",2016,13,2
"15939","101504",2016,33,1
"15940","101504",2016,27,1
"15941","101504",2016,2,4
"15942","101504",2016,3,2
"15943","101504",2016,7,1
"15944","101505",2016,30,1
"15945","101505",2016,5,2
"15946","101505",2016,39,2
"15947","101505",2016,7,1
"15948","101505",2016,29,1
"15949","101505",2016,9,1
"15950","101506",2016,45,1
"15951","101507",2016,38,1
"15952","101601",2016,10,1
"15953","101602",2016,51,1
"15954","101701",2016,33,1
"15955","101701",2016,4,2
"15956","101702",2016,29,1
"15957","101702",2016,34,1
"15958","101704",2016,31,2
"15959","101704",2016,1,2
"15960","101802",2016,52,1
"15961","101803",2016,47,1
"15962","101804",2016,16,1
"15963","101901",2016,4,1
"15964","101902",2016,13,2
"15965","101904",2016,3,2
"15966","101904",2016,7,1
"15967","101905",2016,9,1
"15968","102004",2016,9,1
"15969","102006",2016,49,1
"15970","102007",2016,10,1
"15971","102007",2016,50,1
"15972","102105",2016,4,1
"15973","102107",2016,20,1
"15974","102201",2016,5,1
"15975","102202",2016,3,4
"15976","102208",2016,5,1
"15977","102209",2016,45,1
"15978","102209",2016,8,1
"15979","102210",2016,16,1
"15980","102401",2016,18,1
"15981","102401",2016,16,1
"15982","102401",2016,41,1
"15983","102402",2016,51,1
"15984","102402",2016,17,1
"15985","102402",2016,30,1
"15986","102501",2016,28,1
"15987","102501",2016,30,1
"15988","102503",2016,49,1
"15989","102504",2016,10,1
"15990","102504",2016,9,1
"15991","102701",2016,38,5
"15992","102701",2016,32,3
"15993","102701",2016,19,1
"15994","102704",2016,10,1
"15995","102704",2016,1,1
"15996","102704",2016,11,1
"15997","102705",2016,52,2
"15998","102705",2016,34,1
"15999","102705",2016,31,1
"16000","102705",2016,49,2
"16001","102705",2016,44,1
"16002","102705",2016,35,1
"16003","102801",2016,31,2
"16004","102803",2016,12,1
"16005","103001",2016,9,1
"16006","103001",2016,8,1
"16007","103001",2016,22,1
"16008","103002",2016,46,1
"16009","103003",2016,44,1
"16010","103003",2016,14,1
"16011","103003",2016,24,1
"16012","103003",2016,48,3
"16013","103003",2016,34,1
"16014","103004",2016,6,2
"16015","103004",2016,49,2
"16016","103004",2016,36,2
"16017","103201",2016,4,1
"16018","103201",2016,14,1
"16019","103202",2016,9,1
"16020","103202",2016,2,4
"16021","103202",2016,23,1
"16022","103202",2016,32,2
"16023","103203",2016,39,2
"16024","103203",2016,53,1
"16025","103203",2016,6,3
"16026","103203",2016,7,1
"16027","103203",2016,37,2
"16028","103301",2016,49,2
"16029","103301",2016,46,1
"16030","103401",2016,27,1
"16031","103401",2016,28,1
"16032","103401",2016,37,1
"16033","103401",2016,24,1
"16034","103501",2016,46,1
"16035","103501",2016,10,2
"16036","103501",2016,12,1
"16037","103501",2016,4,2
"16038","103502",2016,32,1
"16039","103502",2016,9,1
"16040","103502",2016,42,1
"16041","103503",2016,10,1
"16042","103504",2016,32,1
"16043","103504",2016,8,2
"16044","103504",2016,29,1
"16045","103602",2016,18,1
"16046","103602",2016,40,2
"16047","103602",2016,32,1
"16048","103604",2016,10,1
"16049","103703",2016,1,1
"16050","103703",2016,38,1
"16051","103801",2016,14,2
"16052","103801",2016,27,1
"16053","103802",2016,43,1
"16054","103802",2016,9,1
"16055","103802",2016,48,1
"16056","103901",2016,38,1
"16057","103902",2016,14,1
"16058","103903",2016,29,1
"16059","103903",2016,28,2
"16060","103903",2016,17,2
"16061","103903",2016,1,4
"16062","103903",2016,51,2
"16063","104001",2016,16,2
"16064","104001",2016,52,1
"16065","104002",2016,14,1
"16066","104003",2016,11,1
"16067","104101",2016,16,2
"16068","104101",2016,12,2
"16069","104301",2016,45,3
"16070","104302",2016,41,1
"16071","104302",2016,40,1
"16072","104401",2016,11,2
"16073","104401",2016,39,2
"16074","104502",2016,46,1
"16075","104503",2016,2,2
"16076","104503",2016,52,1
"16077","104503",2016,38,1
"16078","104504",2016,25,1
"16079","104504",2016,39,1
