"","Subdistrict_Code","Year","Month","NumberCases"
"6189","100307",2016,9,4
"6190","100307",2016,1,1
"6191","100401",2016,9,2
"6192","100401",2016,5,1
"6193","100401",2016,2,1
"6194","100402",2016,2,2
"6195","100405",2016,9,2
"6196","100405",2016,1,2
"6197","100502",2016,2,9
"6198","100502",2016,4,6
"6199","100502",2016,8,10
"6200","100502",2016,10,14
"6201","100601",2016,1,18
"6202","100608",2016,8,25
"6203","100608",2016,12,16
"6204","100702",2016,9,3
"6205","100704",2016,1,5
"6206","100704",2016,11,2
"6207","100704",2016,12,1
"6208","100801",2016,12,2
"6209","100801",2016,10,5
"6210","100802",2016,9,3
"6211","100802",2016,10,5
"6212","100905",2016,8,5
"6213","100905",2016,12,14
"6214","100905",2016,4,4
"6215","101001",2016,11,17
"6216","101001",2016,12,10
"6217","101001",2016,6,3
"6218","101002",2016,11,8
"6219","101002",2016,10,4
"6220","101101",2016,3,3
"6221","101102",2016,3,1
"6222","101102",2016,9,12
"6223","101104",2016,1,5
"6224","101203",2016,1,18
"6225","101203",2016,3,8
"6226","101204",2016,2,8
"6227","101204",2016,8,8
"6228","101204",2016,1,11
"6229","101204",2016,10,8
"6230","101303",2016,10,2
"6231","101303",2016,3,2
"6232","101303",2016,7,1
"6233","101401",2016,6,2
"6234","101501",2016,1,9
"6235","101501",2016,3,1
"6236","101502",2016,1,5
"6237","101502",2016,12,2
"6238","101503",2016,3,6
"6239","101504",2016,1,16
"6240","101504",2016,7,3
"6241","101504",2016,2,5
"6242","101505",2016,1,7
"6243","101505",2016,2,6
"6244","101505",2016,3,4
"6245","101506",2016,11,4
"6246","101507",2016,1,3
"6247","101601",2016,8,1
"6248","101602",2016,3,5
"6249","101602",2016,8,4
"6250","101602",2016,2,12
"6251","101602",2016,7,1
"6252","101701",2016,6,1
"6253","101701",2016,9,5
"6254","101701",2016,7,2
"6255","101701",2016,11,8
"6256","101701",2016,4,2
"6257","101701",2016,2,3
"6258","101701",2016,5,1
"6259","101702",2016,6,2
"6260","101702",2016,1,2
"6261","101702",2016,10,3
"6262","101704",2016,2,8
"6263","101704",2016,3,5
"6264","101704",2016,11,4
"6265","101704",2016,6,2
"6266","101801",2016,5,2
"6267","101801",2016,2,2
"6268","101803",2016,7,1
"6269","101803",2016,2,13
"6270","101803",2016,3,5
"6271","101804",2016,2,5
"6272","101804",2016,8,1
"6273","101901",2016,1,5
"6274","101901",2016,8,1
"6275","101902",2016,1,17
"6276","101902",2016,4,3
"6277","101902",2016,11,7
"6278","101902",2016,2,7
"6279","101902",2016,5,1
"6280","101903",2016,1,8
"6281","101903",2016,11,1
"6282","101904",2016,10,3
"6283","101904",2016,9,1
"6284","101904",2016,12,1
"6285","101904",2016,11,3
"6286","101905",2016,4,5
"6287","101905",2016,3,4
"6288","101905",2016,1,7
"6289","101905",2016,10,2
"6290","101907",2016,2,3
"6291","101907",2016,1,5
"6292","102004",2016,1,9
"6293","102004",2016,10,2
"6294","102004",2016,2,5
"6295","102004",2016,3,2
"6296","102005",2016,8,2
"6297","102005",2016,11,5
"6298","102005",2016,2,2
"6299","102005",2016,3,5
"6300","102005",2016,4,3
"6301","102006",2016,3,2
"6302","102007",2016,4,2
"6303","102007",2016,3,6
"6304","102007",2016,2,13
"6305","102007",2016,5,1
"6306","102007",2016,9,4
"6307","102009",2016,1,11
"6308","102009",2016,2,5
"6309","102105",2016,8,3
"6310","102105",2016,3,3
"6311","102105",2016,1,19
"6312","102105",2016,12,1
"6313","102107",2016,7,6
"6314","102107",2016,8,10
"6315","102107",2016,9,6
"6316","102201",2016,5,1
"6317","102201",2016,10,2
"6318","102201",2016,2,6
"6319","102202",2016,10,1
"6320","102202",2016,1,13
"6321","102202",2016,3,3
"6322","102206",2016,10,1
"6323","102207",2016,3,4
"6324","102208",2016,1,13
"6325","102208",2016,11,1
"6326","102209",2016,1,11
"6327","102210",2016,1,6
"6328","102302",2016,2,9
"6329","102302",2016,11,4
"6330","102302",2016,3,3
"6331","102303",2016,1,28
"6332","102303",2016,3,8
"6333","102303",2016,2,12
"6334","102303",2016,11,3
"6335","102303",2016,12,3
"6336","102401",2016,1,18
"6337","102402",2016,11,8
"6338","102402",2016,6,2
"6339","102402",2016,4,2
"6340","102402",2016,2,3
"6341","102501",2016,8,4
"6342","102501",2016,9,6
"6343","102501",2016,1,17
"6344","102501",2016,11,4
"6345","102502",2016,3,6
"6346","102502",2016,12,4
"6347","102502",2016,7,5
"6348","102502",2016,5,1
"6349","102502",2016,10,4
"6350","102502",2016,9,1
"6351","102502",2016,4,1
"6352","102503",2016,1,11
"6353","102503",2016,11,1
"6354","102503",2016,4,1
"6355","102503",2016,9,2
"6356","102503",2016,8,2
"6357","102504",2016,1,14
"6358","102504",2016,4,1
"6359","102504",2016,2,5
"6360","102504",2016,12,1
"6361","102504",2016,9,1
"6362","102504",2016,3,2
"6363","102601",2016,12,36
"6364","102601",2016,11,36
"6365","102601",2016,4,9
"6366","102601",2016,8,28
"6367","102601",2016,10,30
"6368","102601",2016,3,11
"6369","102601",2016,1,39
"6370","102701",2016,3,7
"6371","102701",2016,2,14
"6372","102701",2016,4,3
"6373","102704",2016,1,5
"6374","102704",2016,7,1
"6375","102704",2016,11,3
"6376","102705",2016,5,1
"6377","102705",2016,11,2
"6378","102705",2016,2,2
"6379","102801",2016,1,13
"6380","102801",2016,2,8
"6381","102801",2016,9,3
"6382","102801",2016,10,6
"6383","102801",2016,12,9
"6384","102802",2016,11,5
"6385","102802",2016,2,2
"6386","102803",2016,2,1
"6387","102803",2016,9,4
"6388","102803",2016,7,3
"6389","102803",2016,12,5
"6390","102803",2016,1,3
"6391","102901",2016,2,13
"6392","102901",2016,6,2
"6393","102901",2016,1,28
"6394","102901",2016,8,6
"6395","102901",2016,11,17
"6396","102901",2016,4,4
"6397","102902",2016,8,3
"6398","102902",2016,3,3
"6399","102902",2016,1,8
"6400","102902",2016,11,1
"6401","102902",2016,6,1
"6402","102902",2016,4,3
"6403","102902",2016,9,2
"6404","102902",2016,7,2
"6405","103001",2016,9,8
"6406","103001",2016,12,8
"6407","103001",2016,11,5
"6408","103001",2016,3,5
"6409","103001",2016,2,6
"6410","103001",2016,1,16
"6411","103001",2016,10,6
"6412","103002",2016,10,3
"6413","103002",2016,1,7
"6414","103003",2016,1,14
"6415","103003",2016,7,2
"6416","103004",2016,4,2
"6417","103004",2016,7,8
"6418","103004",2016,9,7
"6419","103005",2016,1,8
"6420","103005",2016,4,1
"6421","103101",2016,1,10
"6422","103101",2016,3,2
"6423","103101",2016,8,2
"6424","103101",2016,9,3
"6425","103101",2016,10,2
"6426","103101",2016,5,2
"6427","103101",2016,7,1
"6428","103102",2016,9,5
"6429","103102",2016,11,6
"6430","103102",2016,12,5
"6431","103102",2016,1,6
"6432","103103",2016,9,8
"6433","103103",2016,5,2
"6434","103103",2016,1,15
"6435","103103",2016,4,5
"6436","103103",2016,2,5
"6437","103103",2016,3,2
"6438","103201",2016,6,4
"6439","103202",2016,12,4
"6440","103203",2016,9,6
"6441","103301",2016,9,11
"6442","103301",2016,7,7
"6443","103301",2016,1,25
"6444","103301",2016,8,11
"6445","103301",2016,2,14
"6446","103302",2016,2,3
"6447","103303",2016,2,3
"6448","103303",2016,9,5
"6449","103501",2016,2,7
"6450","103501",2016,1,24
"6451","103502",2016,1,24
"6452","103502",2016,7,3
"6453","103502",2016,2,10
"6454","103502",2016,10,4
"6455","103503",2016,7,4
"6456","103504",2016,8,3
"6457","103504",2016,9,3
"6458","103504",2016,12,3
"6459","103602",2016,1,21
"6460","103602",2016,7,5
"6461","103602",2016,4,4
"6462","103604",2016,2,6
"6463","103604",2016,10,8
"6464","103604",2016,7,5
"6465","103604",2016,1,9
"6466","103604",2016,12,2
"6467","103604",2016,11,12
"6468","103604",2016,8,4
"6469","103605",2016,12,3
"6470","103605",2016,10,2
"6471","103605",2016,7,1
"6472","103605",2016,9,1
"6473","103605",2016,5,1
"6474","103701",2016,4,1
"6475","103701",2016,8,2
"6476","103701",2016,12,2
"6477","103702",2016,5,2
"6478","103702",2016,8,2
"6479","103702",2016,7,2
"6480","103702",2016,9,4
"6481","103703",2016,10,5
"6482","103703",2016,9,3
"6483","103703",2016,2,1
"6484","103703",2016,12,2
"6485","103704",2016,1,5
"6486","103704",2016,5,1
"6487","103801",2016,8,16
"6488","103801",2016,1,30
"6489","103801",2016,5,2
"6490","103802",2016,8,3
"6491","103901",2016,11,3
"6492","103901",2016,1,1
"6493","103901",2016,7,4
"6494","103901",2016,12,2
"6495","103901",2016,8,3
"6496","103901",2016,10,2
"6497","103901",2016,5,3
"6498","103902",2016,11,12
"6499","103902",2016,8,3
"6500","103902",2016,9,3
"6501","103903",2016,9,4
"6502","103903",2016,11,8
"6503","103903",2016,8,3
"6504","104001",2016,3,14
"6505","104001",2016,1,35
"6506","104001",2016,2,18
"6507","104002",2016,7,3
"6508","104002",2016,8,2
"6509","104003",2016,7,3
"6510","104003",2016,6,2
"6511","104003",2016,2,10
"6512","104004",2016,4,2
"6513","104004",2016,1,13
"6514","104004",2016,2,7
"6515","104101",2016,11,8
"6516","104101",2016,9,9
"6517","104101",2016,7,6
"6518","104101",2016,12,5
"6519","104101",2016,8,6
"6520","104101",2016,10,4
"6521","104102",2016,7,3
"6522","104102",2016,1,9
"6523","104201",2016,1,13
"6524","104201",2016,11,2
"6525","104201",2016,8,4
"6526","104201",2016,7,1
"6527","104201",2016,9,3
"6528","104202",2016,2,4
"6529","104202",2016,1,3
"6530","104202",2016,12,1
"6531","104203",2016,6,2
"6532","104203",2016,3,3
"6533","104203",2016,8,6
"6534","104203",2016,9,2
"6535","104301",2016,11,16
"6536","104301",2016,2,8
"6537","104302",2016,2,4
"6538","104302",2016,1,6
"6539","104401",2016,6,2
"6540","104401",2016,2,16
"6541","104401",2016,4,3
"6542","104501",2016,10,2
"6543","104501",2016,8,8
"6544","104501",2016,9,6
"6545","104501",2016,2,7
"6546","104501",2016,12,8
"6547","104502",2016,7,1
"6548","104502",2016,1,5
"6549","104503",2016,11,11
"6550","104503",2016,2,2
"6551","104504",2016,9,9
"6552","104504",2016,10,7
"6553","104504",2016,1,14
"6554","104504",2016,2,2
"6555","104601",2016,6,2
"6556","104601",2016,11,5
"6557","104601",2016,4,4
"6558","104601",2016,7,3
"6559","104601",2016,8,3
"6560","104602",2016,8,1
"6561","104602",2016,11,2
"6562","104603",2016,7,1
"6563","104604",2016,7,5
"6564","104605",2016,8,1
"6565","104701",2016,2,14
"6566","104701",2016,1,29
"6567","104701",2016,9,6
"6568","104801",2016,3,2
"6569","104801",2016,8,2
"6570","104802",2016,11,4
"6571","104802",2016,8,2
"6572","104802",2016,12,5
"6573","104802",2016,3,6
"6574","104802",2016,2,4
"6575","104802",2016,10,3
"6576","104901",2016,3,3
"6577","104901",2016,8,5
"6578","104901",2016,5,3
"6579","104901",2016,1,17
"6580","104901",2016,2,12
"6581","104902",2016,8,2
"6582","104902",2016,2,6
"6583","104902",2016,7,2
"6584","105001",2016,1,60
"6585","105001",2016,10,7
"6586","105001",2016,2,18
"6587","105001",2016,11,7
"6588","104001",2016,11,2
"6589","100108",2016,3,1
"6590","100201",2016,9,3
"6591","100305",2016,2,4
"6592","100308",2016,10,4
"6593","101204",2016,6,3
"6594","101504",2016,3,10
"6595","101506",2016,3,2
"6596","101804",2016,3,1
"6597","102006",2016,4,1
"6598","102802",2016,3,5
"6599","103101",2016,11,1
"6600","103102",2016,3,2
"6601","103201",2016,5,1
"6602","103202",2016,3,1
"6603","103301",2016,3,3
"6604","103502",2016,3,5
"6605","103702",2016,10,2
"6606","103703",2016,11,1
"6607","104002",2016,2,6
"6608","104501",2016,4,2
"6609","100102",2016,3,1
"6610","100102",2016,2,1
"6611","100102",2016,12,2
"6612","100102",2016,1,4
"6613","100102",2016,7,1
"6614","100103",2016,8,2
"6615","100104",2016,2,1
"6616","100104",2016,7,1
"6617","100105",2016,1,1
"6618","100105",2016,8,1
"6619","100105",2016,3,1
"6620","100106",2016,9,2
"6621","100107",2016,1,2
"6622","100107",2016,2,1
"6623","100108",2016,11,2
"6624","100108",2016,10,1
"6625","100109",2016,8,2
"6626","100109",2016,10,1
"6627","100110",2016,6,1
"6628","100110",2016,9,2
"6629","100110",2016,8,1
"6630","100201",2016,5,1
"6631","100203",2016,2,2
"6632","100203",2016,8,1
"6633","100204",2016,1,3
"6634","100204",2016,11,1
"6635","100206",2016,2,2
"6636","100206",2016,9,2
"6637","100301",2016,7,4
"6638","100301",2016,3,4
"6639","100301",2016,11,2
"6640","100301",2016,10,4
"6641","100301",2016,4,3
"6642","100302",2016,1,5
"6643","100302",2016,6,2
"6644","100302",2016,5,1
"6645","100303",2016,3,3
"6646","100303",2016,5,1
"6647","100305",2016,4,1
"6648","100305",2016,12,2
"6649","100306",2016,3,2
"6650","100306",2016,9,1
"6651","100307",2016,10,3
"6652","100307",2016,3,2
"6653","100307",2016,11,5
"6654","100402",2016,7,1
"6655","100402",2016,3,1
"6656","100402",2016,8,1
"6657","100402",2016,1,4
"6658","100402",2016,10,1
"6659","100403",2016,3,1
"6660","100403",2016,4,1
"6661","100404",2016,10,1
"6662","100405",2016,8,1
"6663","100405",2016,2,2
"6664","100405",2016,3,1
"6665","100502",2016,12,6
"6666","100508",2016,4,3
"6667","100508",2016,6,2
"6668","100601",2016,6,5
"6669","100601",2016,5,2
"6670","100601",2016,7,4
"6671","100608",2016,6,4
"6672","100608",2016,5,3
"6673","100701",2016,1,6
"6674","100702",2016,1,1
"6675","100702",2016,6,1
"6676","100702",2016,11,1
"6677","100703",2016,5,1
"6678","100703",2016,3,2
"6679","100704",2016,4,1
"6680","100704",2016,10,1
"6681","100704",2016,9,1
"6682","100802",2016,11,2
"6683","100802",2016,2,4
"6684","100803",2016,8,1
"6685","100803",2016,11,1
"6686","100803",2016,12,2
"6687","100804",2016,9,1
"6688","100804",2016,10,2
"6689","100804",2016,3,1
"6690","100905",2016,7,4
"6691","100905",2016,2,6
"6692","100905",2016,9,5
"6693","100905",2016,5,1
"6694","101001",2016,5,3
"6695","101001",2016,7,5
"6696","101001",2016,4,6
"6697","101002",2016,3,4
"6698","101002",2016,4,3
"6699","101002",2016,12,4
"6700","101002",2016,5,2
"6701","101002",2016,6,6
"6702","101101",2016,9,4
"6703","101102",2016,10,13
"6704","101102",2016,2,9
"6705","101102",2016,5,1
"6706","101102",2016,8,5
"6707","101102",2016,4,4
"6708","101102",2016,7,7
"6709","101103",2016,11,3
"6710","101103",2016,1,7
"6711","101103",2016,12,1
"6712","101103",2016,8,3
"6713","101103",2016,3,2
"6714","101103",2016,5,1
"6715","101103",2016,10,1
"6716","101104",2016,3,2
"6717","101104",2016,2,2
"6718","101104",2016,9,4
"6719","101104",2016,4,4
"6720","101104",2016,6,1
"6721","101105",2016,12,1
"6722","101105",2016,3,2
"6723","101105",2016,1,3
"6724","101105",2016,4,1
"6725","101105",2016,2,1
"6726","101105",2016,11,1
"6727","101203",2016,8,9
"6728","101203",2016,12,4
"6729","101301",2016,3,2
"6730","101301",2016,1,1
"6731","101302",2016,8,3
"6732","101302",2016,11,1
"6733","101302",2016,12,1
"6734","101303",2016,9,1
"6735","101303",2016,1,1
"6736","101401",2016,7,3
"6737","101501",2016,4,1
"6738","101501",2016,10,1
"6739","101501",2016,6,1
"6740","101501",2016,2,2
"6741","101503",2016,1,13
"6742","101503",2016,2,4
"6743","101504",2016,4,7
"6744","101504",2016,8,3
"6745","101504",2016,5,2
"6746","101505",2016,4,4
"6747","101506",2016,7,1
"6748","101506",2016,1,6
"6749","101506",2016,10,1
"6750","101507",2016,2,2
"6751","101507",2016,10,1
"6752","101507",2016,5,1
"6753","101601",2016,12,1
"6754","101602",2016,10,4
"6755","101602",2016,11,3
"6756","101602",2016,12,3
"6757","101602",2016,4,1
"6758","101602",2016,9,7
"6759","101701",2016,12,6
"6760","101701",2016,3,3
"6761","101701",2016,8,2
"6762","101702",2016,11,4
"6763","101704",2016,1,11
"6764","101704",2016,10,4
"6765","101801",2016,1,2
"6766","101801",2016,10,2
"6767","101801",2016,12,1
"6768","101802",2016,7,2
"6769","101802",2016,11,1
"6770","101803",2016,4,2
"6771","101803",2016,9,1
"6772","101803",2016,12,1
"6773","101803",2016,10,2
"6774","101803",2016,11,2
"6775","101803",2016,8,2
"6776","101804",2016,10,2
"6777","101804",2016,1,5
"6778","101901",2016,11,3
"6779","101902",2016,8,5
"6780","101902",2016,12,2
"6781","101903",2016,9,6
"6782","101903",2016,2,1
"6783","101903",2016,3,2
"6784","101903",2016,8,1
"6785","101905",2016,7,2
"6786","101905",2016,2,3
"6787","101905",2016,11,1
"6788","101905",2016,9,1
"6789","101907",2016,12,1
"6790","101907",2016,9,2
"6791","102004",2016,11,6
"6792","102004",2016,9,1
"6793","102004",2016,8,2
"6794","102005",2016,10,1
"6795","102005",2016,6,1
"6796","102006",2016,11,2
"6797","102006",2016,1,1
"6798","102006",2016,7,1
"6799","102007",2016,12,3
"6800","102007",2016,11,9
"6801","102007",2016,8,1
"6802","102007",2016,10,4
"6803","102009",2016,10,1
"6804","102009",2016,11,1
"6805","102009",2016,3,1
"6806","102009",2016,8,1
"6807","102105",2016,5,1
"6808","102105",2016,6,2
"6809","102105",2016,4,1
"6810","102107",2016,4,5
"6811","102107",2016,12,7
"6812","102107",2016,2,7
"6813","102107",2016,6,1
"6814","102107",2016,5,4
"6815","102107",2016,11,2
"6816","102201",2016,9,1
"6817","102201",2016,12,8
"6818","102201",2016,3,2
"6819","102201",2016,7,1
"6820","102201",2016,4,2
"6821","102206",2016,11,1
"6822","102206",2016,2,1
"6823","102206",2016,1,5
"6824","102207",2016,2,6
"6825","102207",2016,12,1
"6826","102207",2016,11,3
"6827","102208",2016,2,3
"6828","102208",2016,5,1
"6829","102209",2016,3,3
"6830","102209",2016,4,1
"6831","102209",2016,9,3
"6832","102302",2016,5,2
"6833","102302",2016,1,19
"6834","102302",2016,9,3
"6835","102303",2016,10,4
"6836","102303",2016,7,4
"6837","102303",2016,6,3
"6838","102401",2016,5,2
"6839","102401",2016,4,4
"6840","102401",2016,10,3
"6841","102401",2016,8,4
"6842","102401",2016,12,2
"6843","102402",2016,9,2
"6844","102402",2016,10,2
"6845","102501",2016,10,2
"6846","102501",2016,12,4
"6847","102501",2016,7,3
"6848","102502",2016,11,2
"6849","102502",2016,2,4
"6850","102503",2016,7,4
"6851","102503",2016,6,1
"6852","102503",2016,10,4
"6853","102504",2016,10,2
"6854","102601",2016,5,3
"6855","102701",2016,10,22
"6856","102701",2016,12,10
"6857","102704",2016,2,1
"6858","102704",2016,12,1
"6859","102704",2016,9,2
"6860","102704",2016,10,2
"6861","102705",2016,3,2
"6862","102705",2016,9,6
"6863","102705",2016,10,7
"6864","102705",2016,7,3
"6865","102802",2016,1,2
"6866","102803",2016,5,2
"6867","102803",2016,10,3
"6868","102803",2016,8,3
"6869","102803",2016,11,1
"6870","102901",2016,7,6
"6871","102902",2016,12,3
"6872","102902",2016,2,3
"6873","103001",2016,6,1
"6874","103001",2016,5,2
"6875","103001",2016,8,3
"6876","103002",2016,11,2
"6877","103002",2016,9,1
"6878","103002",2016,12,2
"6879","103003",2016,2,3
"6880","103003",2016,9,4
"6881","103005",2016,5,1
"6882","103005",2016,12,1
"6883","103005",2016,7,3
"6884","103005",2016,9,1
"6885","103102",2016,6,1
"6886","103201",2016,4,5
"6887","103201",2016,8,3
"6888","103201",2016,7,4
"6889","103202",2016,5,1
"6890","103203",2016,8,4
"6891","103203",2016,3,4
"6892","103203",2016,2,9
"6893","103301",2016,5,9
"6894","103301",2016,12,7
"6895","103302",2016,4,1
"6896","103302",2016,1,4
"6897","103302",2016,12,3
"6898","103302",2016,8,2
"6899","103303",2016,12,1
"6900","103303",2016,4,1
"6901","103303",2016,3,1
"6902","103303",2016,11,1
"6903","103303",2016,1,8
"6904","103303",2016,10,1
"6905","103303",2016,6,1
"6906","103401",2016,7,10
"6907","103501",2016,4,6
"6908","103501",2016,6,1
"6909","103501",2016,10,2
"6910","103503",2016,10,3
"6911","103503",2016,9,1
"6912","103503",2016,5,2
"6913","103503",2016,12,4
"6914","103504",2016,2,9
"6915","103504",2016,11,1
"6916","103602",2016,10,6
"6917","103602",2016,5,2
"6918","103604",2016,9,5
"6919","103605",2016,8,3
"6920","103605",2016,1,2
"6921","103702",2016,12,1
"6922","103702",2016,1,3
"6923","103703",2016,1,2
"6924","103704",2016,2,3
"6925","103704",2016,8,5
"6926","103801",2016,6,3
"6927","103801",2016,4,3
"6928","103802",2016,1,4
"6929","103802",2016,3,2
"6930","103802",2016,7,3
"6931","103802",2016,9,2
"6932","103802",2016,2,2
"6933","103802",2016,10,2
"6934","103802",2016,6,1
"6935","103901",2016,4,1
"6936","103901",2016,2,2
"6937","103902",2016,10,4
"6938","103902",2016,2,3
"6939","103902",2016,3,4
"6940","103903",2016,6,1
"6941","103903",2016,3,3
"6942","103903",2016,2,1
"6943","104001",2016,6,1
"6944","104001",2016,9,1
"6945","104001",2016,8,3
"6946","104001",2016,5,1
"6947","104002",2016,4,4
"6948","104002",2016,10,2
"6949","104002",2016,11,3
"6950","104002",2016,9,2
"6951","104003",2016,11,1
"6952","104003",2016,5,1
"6953","104003",2016,8,1
"6954","104004",2016,11,2
"6955","104004",2016,3,5
"6956","104004",2016,10,2
"6957","104004",2016,9,2
"6958","104004",2016,8,3
"6959","104101",2016,4,4
"6960","104102",2016,12,1
"6961","104102",2016,10,1
"6962","104102",2016,11,3
"6963","104102",2016,8,4
"6964","104102",2016,2,1
"6965","104201",2016,3,3
"6966","104201",2016,2,3
"6967","104201",2016,12,1
"6968","104202",2016,9,5
"6969","104202",2016,10,4
"6970","104203",2016,10,7
"6971","104203",2016,7,4
"6972","104203",2016,11,3
"6973","104203",2016,12,2
"6974","104203",2016,2,6
"6975","104301",2016,12,6
"6976","104301",2016,7,5
"6977","104301",2016,10,8
"6978","104301",2016,3,4
"6979","104302",2016,10,7
"6980","104302",2016,9,7
"6981","104302",2016,12,4
"6982","104302",2016,11,5
"6983","104401",2016,5,3
"6984","104401",2016,3,9
"6985","104501",2016,3,4
"6986","104501",2016,6,3
"6987","104502",2016,9,2
"6988","104502",2016,3,1
"6989","104503",2016,1,6
"6990","104503",2016,4,2
"6991","104503",2016,5,1
"6992","104503",2016,3,2
"6993","104504",2016,12,4
"6994","104504",2016,3,2
"6995","104601",2016,2,5
"6996","104601",2016,12,2
"6997","104601",2016,3,1
"6998","104601",2016,10,3
"6999","104602",2016,10,1
"7000","104602",2016,12,1
"7001","104603",2016,8,4
"7002","104603",2016,2,7
"7003","104603",2016,10,4
"7004","104603",2016,4,2
"7005","104603",2016,6,2
"7006","104603",2016,9,5
"7007","104603",2016,11,9
"7008","104604",2016,3,2
"7009","104604",2016,4,1
"7010","104604",2016,6,1
"7011","104604",2016,8,5
"7012","104604",2016,1,3
"7013","104604",2016,12,1
"7014","104604",2016,9,1
"7015","104604",2016,10,2
"7016","104605",2016,5,1
"7017","104605",2016,1,2
"7018","104605",2016,4,1
"7019","104701",2016,6,2
"7020","104801",2016,2,5
"7021","104801",2016,12,1
"7022","104801",2016,1,5
"7023","104802",2016,4,2
"7024","104802",2016,7,1
"7025","104901",2016,10,3
"7026","104901",2016,12,4
"7027","104902",2016,4,2
"7028","105001",2016,9,5
"7029","105001",2016,12,10
"7030","105001",2016,7,2
"7031","105001",2016,8,5
"7032","105001",2016,3,6
"7033","105001",2016,4,3
"7034","103501",2016,12,1
"7035","101501",2016,9,1
"7036","101506",2016,12,1
"7037","101902",2016,10,2
"7038","101904",2016,7,2
"7039","101907",2016,4,1
"7040","102209",2016,12,1
"7041","102402",2016,5,1
"7042","102601",2016,6,2
"7043","103103",2016,6,1
"7044","103302",2016,10,1
"7045","103602",2016,6,2
"7046","103704",2016,3,1
"7047","100304",2016,12,1
"7048","100304",2016,11,1
"7049","100305",2016,5,1
"7050","100305",2016,6,1
"7051","100308",2016,9,2
"7052","100308",2016,8,1
"7053","100404",2016,9,1
"7054","100701",2016,10,1
"7055","101101",2016,7,1
"7056","101104",2016,11,1
"7057","101105",2016,9,1
"7058","101106",2016,11,2
"7059","101203",2016,6,1
"7060","101204",2016,7,1
"7061","101502",2016,2,2
"7062","101503",2016,11,1
"7063","101505",2016,7,2
"7064","101505",2016,9,3
"7065","101507",2016,9,1
"7066","101601",2016,3,1
"7067","101702",2016,7,1
"7068","101702",2016,8,3
"7069","101802",2016,12,1
"7070","101804",2016,4,1
"7071","101904",2016,2,1
"7072","102006",2016,12,1
"7073","102209",2016,11,2
"7074","102209",2016,2,2
"7075","102210",2016,4,1
"7076","102401",2016,9,1
"7077","102402",2016,7,1
"7078","102503",2016,12,1
"7079","102701",2016,5,1
"7080","102704",2016,3,2
"7081","102705",2016,12,4
"7082","102801",2016,8,1
"7083","102803",2016,3,1
"7084","103003",2016,4,1
"7085","103202",2016,6,1
"7086","103301",2016,4,3
"7087","103401",2016,6,2
"7088","103502",2016,8,1
"7089","103503",2016,3,3
"7090","103504",2016,7,2
"7091","103604",2016,3,2
"7092","103802",2016,11,4
"7093","103901",2016,9,1
"7094","103902",2016,4,2
"7095","103903",2016,7,3
"7096","103903",2016,4,2
"7097","104001",2016,4,3
"7098","104001",2016,12,3
"7099","104002",2016,3,6
"7100","104003",2016,3,1
"7101","104502",2016,11,2
"7102","104503",2016,9,1
"7103","104504",2016,6,1
"7104","104604",2016,5,1
"7105","104604",2016,2,2
"7106","104605",2016,7,1
"7107","104605",2016,11,1
"7108","100302",2016,4,1
"7109","100306",2016,4,1
"7110","101503",2016,5,1
"7111","103501",2016,8,1
"7112","103502",2016,4,1
"7113","100302",2016,7,1
"7114","100403",2016,2,1
"7115","100608",2016,4,2
"7116","100704",2016,8,1
"7117","101302",2016,2,2
"7118","101503",2016,8,1
"7119","101802",2016,4,1
"7120","101905",2016,12,1
"7121","102004",2016,12,2
"7122","102202",2016,5,2
"7123","102206",2016,8,1
"7124","102207",2016,9,2
"7125","102302",2016,4,1
"7126","102801",2016,7,1
"7127","103005",2016,2,2
"7128","103102",2016,2,4
"7129","103302",2016,11,2
"7130","103401",2016,5,1
"7131","103502",2016,11,1
"7132","103602",2016,11,1
"7133","103604",2016,5,1
"7134","104102",2016,6,1
"7135","104301",2016,6,2
"7136","104501",2016,7,2
"7137","104502",2016,8,1
"7138","101102",2016,6,1
"7139","101401",2016,5,2
"7140","101702",2016,2,1
"7141","100802",2016,3,1
"7142","101101",2016,6,1
"7143","101105",2016,6,1
"7144","101105",2016,10,2
"7145","101105",2016,7,1
"7146","101106",2016,12,2
"7147","101302",2016,10,2
"7148","101302",2016,4,1
"7149","101302",2016,3,2
"7150","101303",2016,2,1
"7151","101701",2016,10,2
"7152","101802",2016,2,1
"7153","101902",2016,9,1
"7154","101903",2016,7,2
"7155","101904",2016,3,1
"7156","102009",2016,4,1
"7157","102202",2016,9,2
"7158","102206",2016,5,1
"7159","102208",2016,12,1
"7160","102208",2016,9,1
"7161","102209",2016,10,3
"7162","102302",2016,7,2
"7163","102303",2016,8,4
"7164","102303",2016,9,2
"7165","102501",2016,2,1
"7166","102504",2016,8,2
"7167","103302",2016,7,2
"7168","103701",2016,3,1
"7169","103702",2016,6,1
"7170","103702",2016,3,1
"7171","103703",2016,4,1
"7172","104001",2016,10,3
"7173","104002",2016,6,1
"7174","104003",2016,12,2
"7175","104004",2016,7,1
"7176","104801",2016,7,1
"7177","105001",2016,6,2
"7178","100111",2016,4,1
"7179","100112",2016,7,2
"7180","102006",2016,6,1
"7181","103503",2016,6,1
"7182","100202",2016,3,1
"7183","100206",2016,4,1
"7184","100307",2016,7,1
"7185","100508",2016,7,2
"7186","100703",2016,1,1
